doi,oa_funder_id,oa_award_id
https://doi.org/10.1016/j.ijmecsci.2024.109783,https://openalex.org/F4320321019,
https://doi.org/10.1016/j.ijmecsci.2024.109783,https://openalex.org/F4320329815,
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/F4320321001,52125705
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/F4320321001,52277091
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/F4320321001,52377184
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/F4320337111,2024A1515010129
https://doi.org/10.1177/10963480221149595,https://openalex.org/F4320321001,NSFC 42071166
https://doi.org/10.1002/anie.202414650,https://openalex.org/F4320321001,"52371240, 22475185"
https://doi.org/10.1038/s41563-024-02087-5,https://openalex.org/F4320321001,52333005 and 51825301
https://doi.org/10.1038/s41563-024-02087-5,https://openalex.org/F4320322919,Z230018
https://doi.org/10.1016/j.jechem.2024.08.011,https://openalex.org/F4320321001,52104294
https://doi.org/10.1016/j.jechem.2024.08.011,https://openalex.org/F4320335787,
https://doi.org/10.1016/j.ymssp.2024.111750,https://openalex.org/F4320321940,
https://doi.org/10.1016/j.ymssp.2024.111750,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.jrmge.2024.05.006,https://openalex.org/F4320321001,41877260
https://doi.org/10.1016/j.jrmge.2024.05.006,https://openalex.org/F4320321001,41877267
https://doi.org/10.1016/j.jrmge.2024.05.006,https://openalex.org/F4320321133,XDA13010201
https://doi.org/10.1063/5.0247783,https://openalex.org/F4320321001,52207158
https://doi.org/10.1002/anie.202415332,https://openalex.org/F4320321001,22075057
https://doi.org/10.1002/anie.202415332,https://openalex.org/F4320329699,ZSST20SC02
https://doi.org/10.1002/anie.202415332,https://openalex.org/F4320329791,JCYJ20200109140801751
https://doi.org/10.1002/anie.202415332,https://openalex.org/F4320335777,2019YFA0705900
https://doi.org/10.1002/anie.202415332,https://openalex.org/F4320337111,2019B030302007
https://doi.org/10.1002/anie.202415332,https://openalex.org/F4320337111,2024B1515020077
https://doi.org/10.1016/j.engstruct.2024.118777,https://openalex.org/F4320321001,52322802
https://doi.org/10.1016/j.engstruct.2024.118777,https://openalex.org/F4320321001,52221002
https://doi.org/10.1016/j.jechem.2024.10.001,https://openalex.org/F4320320969,
https://doi.org/10.1016/j.jechem.2024.10.001,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.jechem.2024.10.001,https://openalex.org/F4320334010,
https://doi.org/10.1016/j.jechem.2024.10.001,https://openalex.org/F4320335564,
https://doi.org/10.1016/j.rser.2024.114898,https://openalex.org/F4320321001,52101341
https://doi.org/10.1016/j.rser.2024.114898,https://openalex.org/F4320321592,
https://doi.org/10.1016/j.rser.2024.114898,https://openalex.org/F4320327274,T22-505/19-N
https://doi.org/10.1016/j.rser.2024.114898,https://openalex.org/F4320335777,
https://doi.org/10.1016/j.rser.2024.114898,https://openalex.org/F4320336026,2021YFB4000901-03
https://doi.org/10.1007/s10845-023-02283-1,https://openalex.org/F4320321001,U20A6004
https://doi.org/10.1007/s10845-023-02283-1,https://openalex.org/F4320321001,52205101
https://doi.org/10.1007/s10845-023-02283-1,https://openalex.org/F4320335563,JCKY2è020209B005
https://doi.org/10.1007/s10845-023-02283-1,https://openalex.org/F4320337111,2021A1515110708
https://doi.org/10.1063/5.0251043,https://openalex.org/F4320321001,52207158
https://doi.org/10.1016/j.mser.2025.100936,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.mser.2025.100936,https://openalex.org/F4320329860,
https://doi.org/10.1016/j.jece.2024.115022,https://openalex.org/F4320321001,523B2065
https://doi.org/10.1016/j.cma.2024.117474,https://openalex.org/F4320321001,52308377
https://doi.org/10.1016/j.cma.2024.117474,https://openalex.org/F4320321001,52278363
https://doi.org/10.1016/j.cma.2024.117474,https://openalex.org/F4320321592,15220423
https://doi.org/10.1016/j.cma.2024.117474,https://openalex.org/F4320321592,15227923
https://doi.org/10.1016/j.cma.2024.117474,https://openalex.org/F4320321592,15229223
https://doi.org/10.1016/j.cma.2024.117474,https://openalex.org/F4320326705,KQTD20221101093555006
https://doi.org/10.1002/adfm.202415090,https://openalex.org/F4320321001,22209131
https://doi.org/10.1002/adfm.202415090,https://openalex.org/F4320321001,52203241
https://doi.org/10.1002/adfm.202415090,https://openalex.org/F4320336565,2023‐JC‐QN‐0448
https://doi.org/10.1016/j.measurement.2024.115439,https://openalex.org/F4320335912,2021A1515110602
https://doi.org/10.1016/j.measurement.2024.115439,https://openalex.org/F4320335912,2022A1515010845
https://doi.org/10.1016/j.measurement.2024.115439,https://openalex.org/F4320337111,
https://doi.org/10.1109/tevc.2023.3349250,https://openalex.org/F4320321001,U21A20512
https://doi.org/10.1109/tevc.2023.3349250,https://openalex.org/F4320321001,62276222
https://doi.org/10.1109/tevc.2023.3349250,https://openalex.org/F4320321592,PolyU15218622
https://doi.org/10.1109/tevc.2023.3349250,https://openalex.org/F4320321592,PolyU11211521
https://doi.org/10.1109/tevc.2023.3349250,https://openalex.org/F4320321592,PolyU15215623
https://doi.org/10.1109/tevc.2023.3349250,https://openalex.org/F4320322598,P0039734
https://doi.org/10.1109/tevc.2023.3349250,https://openalex.org/F4320322598,P0035379
https://doi.org/10.1080/07352166.2023.2208757,https://openalex.org/F4320321543,2022M721662
https://doi.org/10.1016/j.iot.2024.101387,https://openalex.org/F4320322598,
https://doi.org/10.1109/tnnls.2024.3371781,https://openalex.org/F4320321001,62073341
https://doi.org/10.1109/tnnls.2024.3371781,https://openalex.org/F4320321001,62373380
https://doi.org/10.1016/j.istruc.2025.108224,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.ejon.2024.102708,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.tws.2024.112681,https://openalex.org/F4320321001,52208176
https://doi.org/10.1080/03088839.2023.2224816,https://openalex.org/F4320322598,P0036667
https://doi.org/10.1080/03088839.2023.2224816,https://openalex.org/F4320335869,21&ZD155
https://doi.org/10.1080/15435075.2021.2010085,https://openalex.org/F4320321001,52022003
https://doi.org/10.1080/13675567.2023.2167958,https://openalex.org/F4320321001,72125006
https://doi.org/10.1109/tase.2024.3437747,https://openalex.org/F4320321001,62273077
https://doi.org/10.1109/tase.2024.3437747,https://openalex.org/F4320329861,2023NSFSC1430
https://doi.org/10.1109/tase.2024.3437747,https://openalex.org/F4320329861,2024NSFJQ0013
https://doi.org/10.1109/tase.2024.3437747,https://openalex.org/F4320335787,2682023CX082
https://doi.org/10.1177/23998083241261750,https://openalex.org/F4320320291,Personal Research and Scholarship Allowances
https://doi.org/10.1177/23998083241261750,https://openalex.org/F4320321001,52078448
https://doi.org/10.1177/23998083241261750,https://openalex.org/F4320336573,22YJCZH163
https://doi.org/10.1109/tnnls.2024.3373809,https://openalex.org/F4320321001,62102327
https://doi.org/10.1109/tnnls.2024.3373809,https://openalex.org/F4320337111,2021A1515012297
https://doi.org/10.1016/j.nanoen.2025.110746,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.nanoen.2025.110746,https://openalex.org/F4320323085,
https://doi.org/10.1016/j.nanoen.2025.110746,https://openalex.org/F4320336125,
https://doi.org/10.1016/j.probengmech.2025.103731,https://openalex.org/F4320337111,
https://doi.org/10.1109/tem.2024.3525105,https://openalex.org/F4320321001,72071173
https://doi.org/10.1109/tem.2024.3525105,https://openalex.org/F4320321001,72371221
https://doi.org/10.1109/tem.2024.3525105,https://openalex.org/F4320321001,72361137001
https://doi.org/10.1109/tem.2024.3525105,https://openalex.org/F4320321001,72025103
https://doi.org/10.1109/tem.2024.3525105,https://openalex.org/F4320321001,72394360
https://doi.org/10.1109/tem.2024.3525105,https://openalex.org/F4320321001,72394362
https://doi.org/10.1016/j.ensm.2025.104008,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.ensm.2025.104008,https://openalex.org/F4320322847,
https://doi.org/10.1016/j.cclet.2024.110429,https://openalex.org/F4320321001,B21003
https://doi.org/10.1016/j.cclet.2024.110429,https://openalex.org/F4320321001,22279036
https://doi.org/10.1016/j.inffus.2024.102810,https://openalex.org/F4320335765,41927805
https://doi.org/10.1016/j.inffus.2024.102810,https://openalex.org/F4320335777,2022ZD0117201
https://doi.org/10.1016/j.seppur.2024.130803,https://openalex.org/F4320321001,42307119
https://doi.org/10.1016/j.seppur.2024.130803,https://openalex.org/F4320329861,2023NSFSC1116
https://doi.org/10.1002/adma.202413270,https://openalex.org/F4320321001,22225504
https://doi.org/10.1002/adma.202413270,https://openalex.org/F4320331245,G03050K003
https://doi.org/10.1002/adma.202413270,https://openalex.org/F4320331245,G03050K002
https://doi.org/10.1002/adma.202413270,https://openalex.org/F4320331245,2020B121201002
https://doi.org/10.1016/j.applthermaleng.2024.124874,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.engstruct.2024.119247,https://openalex.org/F4320321001,52338010
https://doi.org/10.1016/j.jpowsour.2024.235685,https://openalex.org/F4320321709,FRGS/1/2022/STG05/UM/02/3
https://doi.org/10.1016/j.jpowsour.2024.235685,https://openalex.org/F4320322604,ST089-2022
https://doi.org/10.1016/j.apcatb.2024.124765,https://openalex.org/F4320321001,22138011
https://doi.org/10.1016/j.apcatb.2024.124765,https://openalex.org/F4320321001,22478358
https://doi.org/10.1016/j.apcatb.2024.124765,https://openalex.org/F4320338464,LY22B060006
https://doi.org/10.1016/j.jcis.2024.10.073,https://openalex.org/F4320322769,
https://doi.org/10.1016/j.jcis.2024.10.073,https://openalex.org/F4320335440,
https://doi.org/10.1016/j.pmatsci.2024.101382,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.pmatsci.2024.101382,https://openalex.org/F4320324196,
https://doi.org/10.1002/adfm.202412902,https://openalex.org/F4320321001,22205228
https://doi.org/10.1002/adfm.202412902,https://openalex.org/F4320326427,ITP/023/22TP
https://doi.org/10.1002/adfm.202412902,https://openalex.org/F4320334897,2308085ME147
https://doi.org/10.1016/j.tourman.2024.105022,https://openalex.org/F4320309893,
https://doi.org/10.1016/j.tourman.2024.105022,https://openalex.org/F4320322598,P0040524
https://doi.org/10.1016/j.cam.2024.116185,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.inffus.2024.102597,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.inffus.2024.102597,https://openalex.org/F4320321592,HKSAR RGC TRS T32-707/22-N
https://doi.org/10.1109/tnnls.2023.3330975,https://openalex.org/F4320321001,62176065
https://doi.org/10.1109/tnnls.2023.3330975,https://openalex.org/F4320321001,62302112
https://doi.org/10.1109/tnnls.2023.3327386,https://openalex.org/F4320321001,62322608
https://doi.org/10.1109/tnnls.2023.3327386,https://openalex.org/F4320321001,61836012
https://doi.org/10.1109/tnnls.2023.3327386,https://openalex.org/F4320321001,61976250
https://doi.org/10.1109/tnnls.2023.3327386,https://openalex.org/F4320321001,62306258
https://doi.org/10.1109/tnnls.2023.3327386,https://openalex.org/F4320321001,U1811463
https://doi.org/10.1109/tnnls.2023.3327386,https://openalex.org/F4320321001,62272494
https://doi.org/10.1080/23249935.2023.2239377,https://openalex.org/F4320321001,
https://doi.org/10.1080/23249935.2023.2239377,https://openalex.org/F4320322186,
https://doi.org/10.1080/23249935.2023.2239377,https://openalex.org/F4320322925,
https://doi.org/10.1080/23249935.2023.2239377,https://openalex.org/F4320335777,
https://doi.org/10.1080/23249935.2023.2239377,https://openalex.org/F4320335787,
https://doi.org/10.1016/j.jrmge.2024.09.009,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.jrmge.2024.09.009,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.cma.2025.117755,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.cma.2025.117755,https://openalex.org/F4320329815,
https://doi.org/10.1186/s12984-024-01522-7,https://openalex.org/F4320321001,32071308/82072552
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320320696,M21K2c0113
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320320709,MOE-T2EP10221-0005
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320320709,NRF-CRP29-2022-0004
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320320709,MOE-T2EP10123-0004
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320321001,22378326
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320321001,22078261
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320322439,
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320334925,BZ2022056
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320335802,2022TD-33
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320336350,2024GX-YBXM-449
https://doi.org/10.1021/acsnano.4c13736,https://openalex.org/F4320336567,2023-JC-YB-115
https://doi.org/10.1016/j.cej.2025.159539,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.cej.2025.159539,https://openalex.org/F4320328099,
https://doi.org/10.1002/adma.202416387,https://openalex.org/F4320321001,22371131
https://doi.org/10.1002/adma.202416387,https://openalex.org/F4320321921,2023A1515012219
https://doi.org/10.1002/adma.202416387,https://openalex.org/F4320322598,1‐ZE2V
https://doi.org/10.1002/adma.202416387,https://openalex.org/F4320327912,B18030
https://doi.org/10.1002/adma.202416387,https://openalex.org/F4320329791,JCYJ20220531090807017
https://doi.org/10.1016/j.asoc.2024.112599,https://openalex.org/F4320321592,15229223
https://doi.org/10.1016/j.asoc.2024.112599,https://openalex.org/F4320321592,15220221
https://doi.org/10.1016/j.asoc.2024.112599,https://openalex.org/F4320321592,15227923
https://doi.org/10.1016/j.apcatb.2024.124943,https://openalex.org/F4320321001,52100182
https://doi.org/10.1016/j.apcatb.2024.124943,https://openalex.org/F4320321001,52470187
https://doi.org/10.1016/j.apcatb.2024.124943,https://openalex.org/F4320321001,U20A20323
https://doi.org/10.1016/j.apcatb.2024.124943,https://openalex.org/F4320322843,2022JJ40086
https://doi.org/10.1016/j.apcatb.2024.124943,https://openalex.org/F4320330206,2023RC3122
https://doi.org/10.1002/eqe.4275,https://openalex.org/F4320322598,U‐CDB6
https://doi.org/10.1002/eqe.4275,https://openalex.org/F4320322598,1‐YXBG
https://doi.org/10.1002/eqe.4275,https://openalex.org/F4320322598,1‐BDT1
https://doi.org/10.1016/j.ijplas.2024.104184,https://openalex.org/F4320309893,9600011
https://doi.org/10.1016/j.ijplas.2024.104184,https://openalex.org/F4320309893,9360161
https://doi.org/10.1016/j.ijplas.2024.104184,https://openalex.org/F4320321001,U2141207
https://doi.org/10.1016/j.ijplas.2024.104184,https://openalex.org/F4320321001,52171111
https://doi.org/10.1016/j.ijplas.2024.104184,https://openalex.org/F4320323085,YQ2023E026
https://doi.org/10.1016/j.ijplas.2024.104184,https://openalex.org/F4320323085,CBG5N21-3-3
https://doi.org/10.1016/j.ijplas.2024.104184,https://openalex.org/F4320335777,2023YFA1609100
https://doi.org/10.1109/jiot.2024.3491162,https://openalex.org/F4320321001,52072287
https://doi.org/10.1109/tii.2024.3423440,https://openalex.org/F4320321001,62306032
https://doi.org/10.1109/tii.2024.3423440,https://openalex.org/F4320321001,62332017
https://doi.org/10.1109/tii.2024.3423440,https://openalex.org/F4320337111,2022A1515110350
https://doi.org/10.1016/j.cclet.2024.109799,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.enrev.2024.100109,https://openalex.org/F4320328043,
https://doi.org/10.1016/j.strusafe.2024.102539,https://openalex.org/F4320320879,530326817
https://doi.org/10.1016/j.measurement.2024.115738,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.apenergy.2024.124227,https://openalex.org/F4320315254,
https://doi.org/10.1016/j.apenergy.2024.124227,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.cnsns.2024.108299,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.seppur.2024.128399,https://openalex.org/F4320321001,22378174
https://doi.org/10.1016/j.seppur.2024.128399,https://openalex.org/F4320321001,22178152
https://doi.org/10.1016/j.seppur.2024.128399,https://openalex.org/F4320321001,22202088
https://doi.org/10.1016/j.seppur.2024.128399,https://openalex.org/F4320321001,22075113
https://doi.org/10.1080/13607863.2024.2356874,https://openalex.org/F4320322598,
https://doi.org/10.1007/s10845-023-02297-9,https://openalex.org/F4320321001,52375485
https://doi.org/10.1007/s10845-023-02297-9,https://openalex.org/F4320321001,52275478
https://doi.org/10.1177/00472875231221673,https://openalex.org/F4320321001,42271256
https://doi.org/10.1177/10963480231168679,https://openalex.org/F4320322598,1-ZVVW
https://doi.org/10.1080/01434632.2023.2176506,https://openalex.org/F4320322841,
https://doi.org/10.1177/13548166241273607,https://openalex.org/F4320321001,42001169
https://doi.org/10.1063/5.0252091,https://openalex.org/F4320321001,52207158
https://doi.org/10.1016/j.ymssp.2025.112442,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.ymssp.2025.112442,https://openalex.org/F4320321921,
https://doi.org/10.1016/j.ymssp.2025.112442,https://openalex.org/F4320322857,
https://doi.org/10.1016/j.ymssp.2025.112442,https://openalex.org/F4320324202,
https://doi.org/10.1016/j.ymssp.2025.112442,https://openalex.org/F4320326705,
https://doi.org/10.1016/j.ymssp.2025.112442,https://openalex.org/F4320337111,
https://doi.org/10.1038/s44221-024-00377-5,https://openalex.org/F4320321001,51821006
https://doi.org/10.1038/s44221-024-00377-5,https://openalex.org/F4320321001,"52270149, 51908528"
https://doi.org/10.1016/j.cej.2025.160359,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.cej.2025.160359,https://openalex.org/F4320322163,
https://doi.org/10.1016/j.cej.2025.160359,https://openalex.org/F4320335787,
https://doi.org/10.1016/j.engstruct.2025.119819,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.engstruct.2025.119819,https://openalex.org/F4320322843,
https://doi.org/10.1063/5.0246489,https://openalex.org/F4320322598,1-WZ4M
https://doi.org/10.1063/5.0246489,https://openalex.org/F4320322598,1-CDJA
https://doi.org/10.1016/j.oceaneng.2025.120371,https://openalex.org/F4320323085,
https://doi.org/10.1021/jacs.4c15445,https://openalex.org/F4320321001,"92477122, 22272087"
https://doi.org/10.1021/jacs.4c15445,https://openalex.org/F4320322392,20243080010
https://doi.org/10.1021/jacs.4c15445,https://openalex.org/F4320335777,2022YFA1503901
https://doi.org/10.1016/j.jcsr.2025.109325,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.jcsr.2025.109325,https://openalex.org/F4320326427,
https://doi.org/10.1016/j.engstruct.2025.119672,https://openalex.org/F4320321001,
https://doi.org/10.1021/acsenergylett.4c03119,https://openalex.org/F4320321592,CityU 11304420
https://doi.org/10.1021/acsenergylett.4c03119,https://openalex.org/F4320321592,CityU 11317422
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320314362,P0043333
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320314362,ECF 51/2022
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320321592,15305823
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320321592,P0046940
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320321592,B-QC83
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320322598,P0050827
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320322598,1-CDK2
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320324392,K-ZB5Z
https://doi.org/10.1016/j.energy.2024.134227,https://openalex.org/F4320335095,
https://doi.org/10.1016/j.ast.2024.109918,https://openalex.org/F4320335777,
https://doi.org/10.1016/j.ast.2024.109918,https://openalex.org/F4320336026,2022YFB2602403
https://doi.org/10.1016/j.cma.2024.117695,https://openalex.org/F4320321001,52308377
https://doi.org/10.1016/j.cma.2024.117695,https://openalex.org/F4320321592,15220423
https://doi.org/10.1016/j.cma.2024.117695,https://openalex.org/F4320321592,15229223
https://doi.org/10.1016/j.cma.2024.117695,https://openalex.org/F4320321592,15227923
https://doi.org/10.1016/j.cma.2024.117695,https://openalex.org/F4320322598,1-BD14
https://doi.org/10.1016/j.ifset.2024.103901,https://openalex.org/F4320321001,52305508
https://doi.org/10.1016/j.ifset.2024.103901,https://openalex.org/F4320322598,P0039216
https://doi.org/10.1016/j.ifset.2024.103901,https://openalex.org/F4320335872,CYS23208
https://doi.org/10.1016/j.combustflame.2024.113896,https://openalex.org/F4320321001,T2341001
https://doi.org/10.1016/j.combustflame.2024.113896,https://openalex.org/F4320335777,2023YFE0115300
https://doi.org/10.1016/j.wroa.2024.100292,https://openalex.org/F4320321001,52270022
https://doi.org/10.1016/j.wroa.2024.100292,https://openalex.org/F4320327478,
https://doi.org/10.1016/j.wroa.2024.100292,https://openalex.org/F4320334704,LP230201054
https://doi.org/10.1002/adma.202411709,https://openalex.org/F4320335777,2021YFA1501101
https://doi.org/10.1109/tits.2024.3494657,https://openalex.org/F4320321001,52472402
https://doi.org/10.1109/tits.2024.3494657,https://openalex.org/F4320324174,ZR2023ME133
https://doi.org/10.1109/tits.2024.3494657,https://openalex.org/F4320335787,N2403012
https://doi.org/10.1109/tits.2024.3494657,https://openalex.org/F4320337111,2024A1515010449
https://doi.org/10.1111/opo.13416,https://openalex.org/F4320313899,
https://doi.org/10.1002/anie.202416235,https://openalex.org/F4320307719,CDA4
https://doi.org/10.1002/anie.202416235,https://openalex.org/F4320321001,22205187
https://doi.org/10.1002/anie.202416235,https://openalex.org/F4320322598,"CD9B, CDBZ and WZ4Q"
https://doi.org/10.1002/anie.202416235,https://openalex.org/F4320326705,JCYJ20230807140402006
https://doi.org/10.1016/j.jpowsour.2024.235883,https://openalex.org/F4320315254,
https://doi.org/10.1016/j.jpowsour.2024.235883,https://openalex.org/F4320321001,52161160333
https://doi.org/10.1016/j.jpowsour.2024.235883,https://openalex.org/F4320321001,51925601
https://doi.org/10.1016/j.jpowsour.2024.235883,https://openalex.org/F4320321001,52021004
https://doi.org/10.1016/j.jpowsour.2024.235883,https://openalex.org/F4320321592,PolyU559/21
https://doi.org/10.1016/j.jpowsour.2024.235875,https://openalex.org/F4320321001,52102248
https://doi.org/10.1016/j.jpowsour.2024.235875,https://openalex.org/F4320321001,22108043
https://doi.org/10.1016/j.jpowsour.2024.235875,https://openalex.org/F4320321921,2023A1515012711
https://doi.org/10.1016/j.jpowsour.2024.235875,https://openalex.org/F4320335777,2021YFA1502400
https://doi.org/10.1016/j.cma.2024.117524,https://openalex.org/F4320321001,52408222
https://doi.org/10.1016/j.cma.2024.117524,https://openalex.org/F4320321001,52078448
https://doi.org/10.1016/j.cma.2024.117524,https://openalex.org/F4320321592,PolyU 15225722
https://doi.org/10.1016/j.cma.2024.117524,https://openalex.org/F4320322598,15221521
https://doi.org/10.1002/anie.202413584,https://openalex.org/F4320322598,ZE2X
https://doi.org/10.1002/anie.202413584,https://openalex.org/F4320336569,SGDX20210823103401011
https://doi.org/10.1016/j.resconrec.2024.107999,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.nanoen.2024.110452,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.nanoen.2024.110452,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.nanoen.2024.110452,https://openalex.org/F4320326705,
https://doi.org/10.1016/j.nanoen.2024.110452,https://openalex.org/F4320334978,
https://doi.org/10.1002/adfm.202415622,https://openalex.org/F4320324196,ITS/139/21
https://doi.org/10.1016/j.compositesa.2024.108555,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.compgeo.2024.106866,https://openalex.org/F4320321001,52409140
https://doi.org/10.1016/j.compgeo.2024.106866,https://openalex.org/F4320321001,GZB20240555
https://doi.org/10.1016/j.compscitech.2024.110914,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.compscitech.2024.110914,https://openalex.org/F4320321543,
https://doi.org/10.1016/j.compscitech.2024.110914,https://openalex.org/F4320322857,
https://doi.org/10.1111/mice.13357,https://openalex.org/F4320309612,20ZR1429500
https://doi.org/10.1111/mice.13357,https://openalex.org/F4320321001,U1831105
https://doi.org/10.1111/mice.13357,https://openalex.org/F4320321001,12072192
https://doi.org/10.1016/j.ijheatmasstransfer.2024.126270,https://openalex.org/F4320321001,
https://doi.org/10.1002/adfm.202415551,https://openalex.org/F4320321001,22373081
https://doi.org/10.1002/adfm.202415551,https://openalex.org/F4320324202,2024A1515011261
https://doi.org/10.1002/adfm.202415551,https://openalex.org/F4320329815,PolyU 15301323
https://doi.org/10.1002/adfm.202415551,https://openalex.org/F4320329815,Project No.PolyU 25301522
https://doi.org/10.1002/adfm.202415551,https://openalex.org/F4320329815,PolyU 15300824
https://doi.org/10.1002/adma.202312920,https://openalex.org/F4320321921,2021A1515011204
https://doi.org/10.1002/adma.202312920,https://openalex.org/F4320322942,2020.058
https://doi.org/10.1002/adma.202312920,https://openalex.org/F4320322942,2020.060
