doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1016/j.trechm.2022.06.007,https://openalex.org/A5011728585,https://openalex.org/I4210123021,"Chongqing Institute of Green and Intelligent Technology, Chongqing School, University of Chinese Academy of Sciences (UCAS Chongqing), Chinese Academy of Sciences, Chongqing 400714, China"
https://doi.org/10.1016/j.trechm.2022.06.007,https://openalex.org/A5011728585,https://openalex.org/I4210165038,"Chongqing Institute of Green and Intelligent Technology, Chongqing School, University of Chinese Academy of Sciences (UCAS Chongqing), Chinese Academy of Sciences, Chongqing 400714, China"
https://doi.org/10.18653/v1/2022.acl-long.290,https://openalex.org/A5101599249,https://openalex.org/I14243506,The Hong Kong Polytechnic University
https://doi.org/10.18653/v1/2022.acl-long.290,https://openalex.org/A5100408983,https://openalex.org/I14243506,The Hong Kong Polytechnic University
https://doi.org/10.18653/v1/2022.acl-long.290,https://openalex.org/A5038612499,https://openalex.org/I154099455,Shandong University
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5100628856,https://openalex.org/I149240348,"College of Environmental Science and Engineering, Jilin Normal University, Siping 136000, China, Faculty of Environmental Engineering, The University of Kitakyushu, Kitakyushu 808-0135, Japan"
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5100628856,https://openalex.org/I17056963,"College of Environmental Science and Engineering, Jilin Normal University, Siping 136000, China, Faculty of Environmental Engineering, The University of Kitakyushu, Kitakyushu 808-0135, Japan"
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5110685621,https://openalex.org/I18570673,"School of Mechanical and Automotive Engineering, Guangxi University of Science and Technology, Liuzhou 545616, China"
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5073851246,https://openalex.org/I14243506,"Institute of Textiles and Clothing, The Hong Kong Polytechnic University, Hong Kong 999077, China"
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5101718703,https://openalex.org/I149240348,"College of Environmental Science and Engineering, Jilin Normal University, Siping 136000, China"
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5041839081,https://openalex.org/I17056963,"Faculty of Environmental Engineering, The University of Kitakyushu, Kitakyushu 808-0135, Japan"
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5039724992,https://openalex.org/I4210086659,"School of Municipal and Environmental Engineering, Jilin Jianzhu University, Changchun 130119, China"
https://doi.org/10.1016/j.cej.2022.137825,https://openalex.org/A5104582126,https://openalex.org/I149240348,"College of Environmental Science and Engineering, Jilin Normal University, Siping 136000, China"
