doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5024420222,first,False,Yingchun Zeng
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5027041355,middle,False,Qiongyao Guan
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5100723690,middle,False,Yan Su
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5085603453,middle,False,Qiubo Huang
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5058685565,middle,False,Jun Zhao
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5043762180,middle,False,Minghui Wu
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5089583203,middle,False,Qiaohong Guo
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5103140870,middle,False,Qiyuan Lyu
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5103181934,middle,False,Yiyu Zhuang
https://doi.org/10.1016/j.apjon.2023.100205,https://openalex.org/A5002562512,last,False,Andy SK Cheng
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5055358985,first,False,Razan O. Nughays
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5100631716,middle,False,Chen Yang
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5112400999,middle,False,Sarvarkhodzha Nematulloev
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5074165918,middle,False,Jun Yin
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5041287480,middle,False,George T. Harrison
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5100768061,middle,False,Jianfeng Zhao
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5013277998,middle,False,Shadi Fatayer
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5015619826,middle,False,Osman M. Bakr
https://doi.org/10.1002/adom.202300190,https://openalex.org/A5009371496,last,True,Omar F. Mohammed
https://doi.org/10.1016/j.memori.2022.100021,https://openalex.org/A5048830780,first,False,Ameer Tamoor Khan
https://doi.org/10.1016/j.memori.2022.100021,https://openalex.org/A5100424064,middle,True,Shuai Li
https://doi.org/10.1016/j.memori.2022.100021,https://openalex.org/A5071758245,middle,False,Yinyan Zhang
https://doi.org/10.1016/j.memori.2022.100021,https://openalex.org/A5038736735,last,False,Predrag S. Stanimirovic
https://doi.org/10.1111/cns.14144,https://openalex.org/A5051080520,first,True,Hanna Lu
https://doi.org/10.1111/cns.14144,https://openalex.org/A5100336998,middle,False,Jing Li
https://doi.org/10.1111/cns.14144,https://openalex.org/A5084234710,middle,False,Ada Wai Tung Fung
https://doi.org/10.1111/cns.14144,https://openalex.org/A5058111133,last,False,Linda Chiu Wa Lam
https://doi.org/10.1093/biomet/asac027,https://openalex.org/A5058851479,first,False,Guohao Shen
https://doi.org/10.1093/biomet/asac027,https://openalex.org/A5040402090,middle,False,Kani Chen
https://doi.org/10.1093/biomet/asac027,https://openalex.org/A5012067697,middle,False,Jian Huang
https://doi.org/10.1093/biomet/asac027,https://openalex.org/A5034899252,last,True,Yuanyuan Lin
