doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5003143379,https://openalex.org/I141945490,"Department of Medicine, Division of Geriatric Medicine, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5041713927,https://openalex.org/I141074466,"Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Department of Medicine, Division of Geriatric Medicine, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada, Edwin S.H. Leong Centre for Healthy Aging, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5041713927,https://openalex.org/I4210150180,"Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Department of Medicine, Division of Geriatric Medicine, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada, Edwin S.H. Leong Centre for Healthy Aging, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5041713927,https://openalex.org/I141945490,"Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Department of Medicine, Division of Geriatric Medicine, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada, Edwin S.H. Leong Centre for Healthy Aging, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5058028283,https://openalex.org/I141945490,"Department of Medicine, Division of Geriatric Medicine, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5002818181,https://openalex.org/I141945490,"Department of Medicine, Division of Geriatric Medicine, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5102730831,https://openalex.org/I141074466,"Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Department of Family Practice, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada, School of Kinesiology, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5102730831,https://openalex.org/I4210150180,"Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Department of Family Practice, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada, School of Kinesiology, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5102730831,https://openalex.org/I141945490,"Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Department of Family Practice, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada, School of Kinesiology, Faculty of Medicine, The University of British Columbia, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5077408004,https://openalex.org/I141945490,"Aging, Mobility, and Cognitive Neuroscience Laboratory, Department of Physical Therapy, The University of British Columbia, Vancouver, BC, Canada, Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Djavad Mowafaghian Centre for Brain Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5077408004,https://openalex.org/I141074466,"Aging, Mobility, and Cognitive Neuroscience Laboratory, Department of Physical Therapy, The University of British Columbia, Vancouver, BC, Canada, Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Djavad Mowafaghian Centre for Brain Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada"
https://doi.org/10.1093/ptj/pzaf008,https://openalex.org/A5077408004,https://openalex.org/I4210150180,"Aging, Mobility, and Cognitive Neuroscience Laboratory, Department of Physical Therapy, The University of British Columbia, Vancouver, BC, Canada, Centre for Aging SMART at Vancouver Coastal Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada, Djavad Mowafaghian Centre for Brain Health, Vancouver Coastal Health Research Institute, Vancouver, BC, Canada"
https://doi.org/10.1155/cdr/8835736,https://openalex.org/A5007057218,https://openalex.org/I4210145693,"Department of Cardiology, Guangdong Cardiovascular Institute, Guangdong Provincial People's Hospital, Guangdong Academy of Medical Sciences, Guangzhou, China."
