doi,oa_author_id,oa_country_code
https://doi.org/10.1016/j.compstruct.2022.116347,https://openalex.org/A5016077668,CN
https://doi.org/10.1016/j.compstruct.2022.116347,https://openalex.org/A5001777175,HK
https://doi.org/10.1016/j.tws.2022.110188,https://openalex.org/A5110370255,CN
https://doi.org/10.1016/j.tws.2022.110188,https://openalex.org/A5035317806,CN
https://doi.org/10.1016/j.tws.2022.110188,https://openalex.org/A5043071135,CN
https://doi.org/10.1016/j.tws.2022.110188,https://openalex.org/A5025881577,HK
https://doi.org/10.1016/j.jad.2022.09.045,https://openalex.org/A5063557193,HK
https://doi.org/10.1016/j.jad.2022.09.045,https://openalex.org/A5089920460,HK
https://doi.org/10.1016/j.jad.2022.09.045,https://openalex.org/A5027659837,HK
https://doi.org/10.1016/j.jad.2022.09.045,https://openalex.org/A5101190042,HK
https://doi.org/10.1016/j.jad.2022.09.045,https://openalex.org/A5033833421,HK
https://doi.org/10.1016/j.jad.2022.09.045,https://openalex.org/A5021287314,HK
https://doi.org/10.1016/j.jad.2022.09.045,https://openalex.org/A5028911078,HK
https://doi.org/10.1109/tai.2022.3201505,https://openalex.org/A5100398018,CN
https://doi.org/10.1109/tai.2022.3201505,https://openalex.org/A5087370566,CN
https://doi.org/10.1109/tai.2022.3201505,https://openalex.org/A5081245089,CN
https://doi.org/10.1109/tai.2022.3201505,https://openalex.org/A5019678322,HK
https://doi.org/10.1007/s11440-022-01621-6,https://openalex.org/A5100393137,CN
https://doi.org/10.1007/s11440-022-01621-6,https://openalex.org/A5056949758,CN
https://doi.org/10.1007/s11440-022-01621-6,https://openalex.org/A5035125359,CN
https://doi.org/10.1007/s11440-022-01621-6,https://openalex.org/A5041310778,HK
https://doi.org/10.1007/s11440-022-01621-6,https://openalex.org/A5100444669,CN
https://doi.org/10.1016/j.proci.2022.07.085,https://openalex.org/A5101407134,CN
https://doi.org/10.1016/j.proci.2022.07.085,https://openalex.org/A5040854230,CN
https://doi.org/10.1016/j.proci.2022.07.085,https://openalex.org/A5047855785,CN
https://doi.org/10.1016/j.proci.2022.07.085,https://openalex.org/A5100364094,HK
https://doi.org/10.1016/j.proci.2022.07.085,https://openalex.org/A5076375120,CN
https://doi.org/10.1002/eom2.12267,https://openalex.org/A5082083450,HK
https://doi.org/10.1002/eom2.12267,https://openalex.org/A5043887956,HK
