doi,oa_author_id,oa_country_code
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5091901193,CN
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5018734684,CN
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5059625899,CN
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5044930038,CN
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5102014699,CN
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5006429680,CN
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5001972742,CN
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5028129738,HK
https://doi.org/10.1016/j.cej.2023.144469,https://openalex.org/A5072072963,CN
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5100391671,AU
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5013536750,AU
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5091323284,HK
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5100359738,AU
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5012055339,AU
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5015541682,CN
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5101552089,CN
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5101918910,CN
https://doi.org/10.1016/j.compositesa.2023.107673,https://openalex.org/A5057661454,AU
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5022297711,CN
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5003912896,HK
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5003912896,CN
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5080760430,HK
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5053690968,HK
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5086247089,NL
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5100601283,CN
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5086080678,HK
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5034098025,HK
https://doi.org/10.1016/j.eswa.2023.120542,https://openalex.org/A5101407564,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5033828504,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5108669418,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5100444638,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5036727024,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5088901285,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5108123476,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5100326251,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5046328795,HK
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5100446344,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5100451687,CN
https://doi.org/10.1016/j.chemosphere.2023.139089,https://openalex.org/A5076771261,HK
https://doi.org/10.1016/j.apm.2023.05.042,https://openalex.org/A5009856292,HK
https://doi.org/10.1016/j.apm.2023.05.042,https://openalex.org/A5009856292,US
https://doi.org/10.1016/j.apm.2023.05.042,https://openalex.org/A5087819768,US
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5052505872,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5091912593,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5051127720,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5100338346,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5100409146,HK
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5022489785,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5111997449,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5024524782,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5100446981,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5019283275,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5087380619,CN
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5011166102,HK
https://doi.org/10.1038/s41467-023-38131-2,https://openalex.org/A5000133042,CN
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5103221630,CN
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5005834594,CN
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5100343078,CN
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5102550494,CN
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5035197262,CN
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5088230949,CN
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5056134331,HK
https://doi.org/10.1016/j.conbuildmat.2023.131621,https://openalex.org/A5056134331,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5048614246,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5002438548,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5033203664,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5011309498,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5082498098,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5034724104,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5081758106,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5002571973,CN
https://doi.org/10.1016/j.est.2023.107533,https://openalex.org/A5019738655,HK
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5110027387,CN
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5102005244,CN
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5100667277,CN
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5100461378,CN
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5060155177,CN
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5112570614,CN
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5101930571,CN
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5007065483,AU
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5046328795,HK
https://doi.org/10.1016/j.watres.2023.120006,https://openalex.org/A5076771261,HK
https://doi.org/10.1016/j.ecolind.2023.110246,https://openalex.org/A5100456404,CN
https://doi.org/10.1016/j.ecolind.2023.110246,https://openalex.org/A5076284212,HK
https://doi.org/10.1016/j.ecolind.2023.110246,https://openalex.org/A5025093479,CN
https://doi.org/10.1016/j.ecolind.2023.110246,https://openalex.org/A5037202306,CN
https://doi.org/10.1016/j.ecolind.2023.110246,https://openalex.org/A5000785769,CN
https://doi.org/10.1016/j.aei.2023.101963,https://openalex.org/A5021686377,HK
https://doi.org/10.1016/j.aei.2023.101963,https://openalex.org/A5037574554,CN
https://doi.org/10.1016/j.aei.2023.101963,https://openalex.org/A5079101040,HK
https://doi.org/10.1016/j.aei.2023.101963,https://openalex.org/A5071192093,CN
https://doi.org/10.1016/j.aei.2023.101963,https://openalex.org/A5026626611,CN
https://doi.org/10.1016/j.aei.2023.101963,https://openalex.org/A5112121928,CN
https://doi.org/10.1016/j.aei.2023.101963,https://openalex.org/A5101446760,CN
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5038896768,HK
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5038896768,SG
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5068928461,HK
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5100601905,HK
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5055756829,HK
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5110748560,DE
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5076771261,HK
https://doi.org/10.1016/j.cej.2023.142205,https://openalex.org/A5088615931,HK
https://doi.org/10.1016/j.buildenv.2023.110066,https://openalex.org/A5100625135,HK
https://doi.org/10.1016/j.buildenv.2023.110066,https://openalex.org/A5100703802,HK
https://doi.org/10.1016/j.buildenv.2023.110066,https://openalex.org/A5030402584,HK
https://doi.org/10.1016/j.buildenv.2023.110066,https://openalex.org/A5038976027,HK
https://doi.org/10.1016/j.buildenv.2023.110066,https://openalex.org/A5015183444,HK
https://doi.org/10.1016/j.geits.2022.100040,https://openalex.org/A5060451316,HK
https://doi.org/10.1016/j.geits.2022.100040,https://openalex.org/A5060451316,CN
https://doi.org/10.1016/j.geits.2022.100040,https://openalex.org/A5101405947,HK
https://doi.org/10.1016/j.geits.2022.100040,https://openalex.org/A5037131765,HK
https://doi.org/10.1016/j.geits.2022.100040,https://openalex.org/A5044215622,SG
https://doi.org/10.1016/j.resconrec.2023.106893,https://openalex.org/A5064645896,HK
https://doi.org/10.1016/j.resconrec.2023.106893,https://openalex.org/A5073277576,HK
https://doi.org/10.1016/j.resconrec.2023.106893,https://openalex.org/A5011098804,HK
https://doi.org/10.1016/j.resconrec.2023.106893,https://openalex.org/A5101877656,HK
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5051844240,SG
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5065648316,MO
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5019269285,SG
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5023404525,SG
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5086511836,CN
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5070652968,CN
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5018559639,SG
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5006596656,HK
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5051088600,MO
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5046731462,SG
https://doi.org/10.1038/s41467-023-36032-y,https://openalex.org/A5040623340,HK
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5072857436,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5070409628,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5110555648,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5100523576,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5100453906,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5009589759,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5042733256,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5063962599,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5073330062,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5103268326,CN
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5042358680,HK
https://doi.org/10.1016/j.renene.2022.12.067,https://openalex.org/A5100456761,GB
https://doi.org/10.1016/j.envpol.2022.120839,https://openalex.org/A5088851394,CN
https://doi.org/10.1016/j.envpol.2022.120839,https://openalex.org/A5108001132,CN
https://doi.org/10.1016/j.envpol.2022.120839,https://openalex.org/A5061844104,CN
https://doi.org/10.1016/j.envpol.2022.120839,https://openalex.org/A5100674706,HK
https://doi.org/10.1016/j.envpol.2022.120839,https://openalex.org/A5050279223,TR
https://doi.org/10.1016/j.envpol.2022.120839,https://openalex.org/A5061377883,MY
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5007365792,CN
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5069010460,CN
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5101717598,CN
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5100754969,CN
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5043757253,CN
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5100318942,CN
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5054460046,CN
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5053202712,HK
https://doi.org/10.1016/j.carbon.2022.12.072,https://openalex.org/A5053202712,CN
https://doi.org/10.1016/j.jenvman.2022.117047,https://openalex.org/A5070104049,CN
https://doi.org/10.1016/j.jenvman.2022.117047,https://openalex.org/A5113997726,HK
https://doi.org/10.1016/j.jenvman.2022.117047,https://openalex.org/A5000537987,MY
https://doi.org/10.1016/j.jenvman.2022.117047,https://openalex.org/A5060832994,CN
https://doi.org/10.1016/j.jenvman.2022.117047,https://openalex.org/A5000520484,CN
https://doi.org/10.1016/j.jenvman.2022.117047,https://openalex.org/A5034081477,SG
https://doi.org/10.1016/j.ijmecsci.2022.107770,https://openalex.org/A5041979777,HK
https://doi.org/10.1016/j.ijmecsci.2022.107770,https://openalex.org/A5053109568,IT
https://doi.org/10.1016/j.ijmecsci.2022.107770,https://openalex.org/A5100338802,HK
https://doi.org/10.1016/j.ijmecsci.2022.107770,https://openalex.org/A5079004571,CN
https://doi.org/10.1016/j.ijmecsci.2022.107770,https://openalex.org/A5100748449,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5100338131,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5023249916,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5100349203,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5000859290,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5115603233,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5100649274,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5100718748,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5030709174,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5100944633,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5100434261,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5014044539,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5108543800,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5108823176,HK
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5108823176,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5024104060,CN
https://doi.org/10.1016/j.ijbiomac.2022.11.156,https://openalex.org/A5100386281,CN
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5044818286,HK
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5044818286,CN
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5100431342,HK
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5100431342,CN
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5086537913,CN
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5013079905,CN
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5024436944,GB
https://doi.org/10.1109/twc.2022.3206773,https://openalex.org/A5039289964,CN
https://doi.org/10.1108/apjml-05-2022-0417,https://openalex.org/A5024230183,SG
https://doi.org/10.1108/apjml-05-2022-0417,https://openalex.org/A5088135852,MY
https://doi.org/10.1108/apjml-05-2022-0417,https://openalex.org/A5008045481,HK
https://doi.org/10.1108/apjml-05-2022-0417,https://openalex.org/A5008851791,MY
https://doi.org/10.1108/apjml-05-2022-0417,https://openalex.org/A5044657474,CN
https://doi.org/10.1109/tpwrs.2022.3179488,https://openalex.org/A5086445784,HK
https://doi.org/10.1109/tpwrs.2022.3179488,https://openalex.org/A5024342437,AU
https://doi.org/10.1109/tpwrs.2022.3179488,https://openalex.org/A5081007315,LK
https://doi.org/10.1109/tpwrs.2022.3179488,https://openalex.org/A5021368967,GB
