doi,oa_author_id,oa_country_code
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5009043604,CN
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5013538319,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5084267994,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5021154665,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5021037335,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5071437535,GB
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5064800064,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5010409040,GB
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5101771188,CN
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5106762839,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5100438640,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5066514515,HK
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5100371213,CN
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5086035043,GB
https://doi.org/10.1002/adma.202409212,https://openalex.org/A5032380724,HK
https://doi.org/10.3390/buildings14082299,https://openalex.org/A5047225060,CN
https://doi.org/10.3390/buildings14082299,https://openalex.org/A5072470423,CN
https://doi.org/10.3390/buildings14082299,https://openalex.org/A5004114267,AU
https://doi.org/10.3390/buildings14082299,https://openalex.org/A5100338802,HK
https://doi.org/10.3390/buildings14082299,https://openalex.org/A5100604589,CN
https://doi.org/10.3390/app14167039,https://openalex.org/A5100856667,HK
https://doi.org/10.3390/app14167039,https://openalex.org/A5108968940,HK
https://doi.org/10.3390/app14167039,https://openalex.org/A5057451811,HK
https://doi.org/10.3390/app14167039,https://openalex.org/A5002806662,HK
https://doi.org/10.3390/app14167039,https://openalex.org/A5017641533,GB
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5100717180,HK
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5100717180,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5111263471,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5009318613,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5100346457,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5050615933,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5101547027,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5101662479,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5113544359,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5100346734,CN
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5100400815,HK
https://doi.org/10.1016/j.ultras.2024.107446,https://openalex.org/A5081030602,CN
https://doi.org/10.1016/j.tws.2024.112362,https://openalex.org/A5107050785,CN
https://doi.org/10.1016/j.tws.2024.112362,https://openalex.org/A5111296802,CN
https://doi.org/10.1016/j.tws.2024.112362,https://openalex.org/A5025495805,CN
https://doi.org/10.1016/j.tws.2024.112362,https://openalex.org/A5010389876,CN
https://doi.org/10.1016/j.tws.2024.112362,https://openalex.org/A5102778543,CN
