doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1037/emo0001302,https://openalex.org/A5089015140,middle,False,Alvaro San Martin
https://doi.org/10.1037/emo0001302,https://openalex.org/A5063030128,middle,False,Krishna Savani
https://doi.org/10.1037/emo0001302,https://openalex.org/A5025375729,last,False,Shinobu Kitayama
https://doi.org/10.1016/j.addma.2023.103893,https://openalex.org/A5102006777,first,False,Huawei Liu
https://doi.org/10.1016/j.addma.2023.103893,https://openalex.org/A5101856696,middle,True,Chao Liu
https://doi.org/10.1016/j.addma.2023.103893,https://openalex.org/A5109383793,middle,True,Yamei Zhang
https://doi.org/10.1016/j.addma.2023.103893,https://openalex.org/A5054248968,last,False,Guoliang Bai
https://doi.org/10.1109/iccv51070.2023.01181,https://openalex.org/A5103056295,first,False,Gang Fu
https://doi.org/10.1109/iccv51070.2023.01181,https://openalex.org/A5100358770,middle,False,Qing Zhang
https://doi.org/10.1109/iccv51070.2023.01181,https://openalex.org/A5100394072,middle,False,Lei Zhu
https://doi.org/10.1109/iccv51070.2023.01181,https://openalex.org/A5100768160,middle,False,Chunxia Xiao
https://doi.org/10.1109/iccv51070.2023.01181,https://openalex.org/A5100435494,last,False,Ping Li
https://doi.org/10.20517/microstructures.2023.39,https://openalex.org/A5077592414,first,False,Matthew J. Cabral
https://doi.org/10.20517/microstructures.2023.39,https://openalex.org/A5050879224,middle,False,Zibin Chen
https://doi.org/10.20517/microstructures.2023.39,https://openalex.org/A5069784195,last,False,Xiaozhou Liao
https://doi.org/10.1109/apsipaasc58517.2023.10317251,https://openalex.org/A5004935515,first,False,Tsun-Hin Cheung
https://doi.org/10.1109/apsipaasc58517.2023.10317251,https://openalex.org/A5019678322,last,False,Kin-Man Lam
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5084719047,first,False,Tao Ni
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5100462018,middle,False,Jianfeng Li
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5071738824,middle,False,Xiaokuan Zhang
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5035752577,middle,False,Chaoshun Zuo
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5044096889,middle,False,Wubing Wang
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5036424879,middle,False,Weitao Xu
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5100400376,middle,False,Xiapu Luo
https://doi.org/10.1145/3570361.3613288,https://openalex.org/A5081847082,last,False,Qingchuan Zhao
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5100342798,first,False,Zihao Li
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5100462018,middle,False,Jianfeng Li
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5019899373,middle,False,Zheyuan He
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5100400376,middle,False,Xiapu Luo
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5100428026,middle,False,Ting Wang
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5062133525,middle,False,Xiaoze Ni
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5103189317,middle,False,Wenwu Yang
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5002832301,middle,False,Xi Chen
https://doi.org/10.1145/3576915.3616590,https://openalex.org/A5100443178,last,False,Ting Chen
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5100555237,first,False,Yunhan He
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5045999774,middle,False,Chengrui Wu
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5017725980,middle,False,Joelle LeMoult
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5088847690,middle,False,Jiasheng Huang
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5102975469,middle,False,Yue Zhao
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5007591150,middle,False,Kaixin Liang
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5102010106,middle,False,Shiyun Chen
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5073998859,middle,False,Enna Wang
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5044876112,middle,False,Liuyue Huang
https://doi.org/10.1186/s12888-023-05449-6,https://openalex.org/A5054489638,last,False,Xinli Chi
https://doi.org/10.1039/d3py01148h,https://openalex.org/A5100354882,first,False,Wen-Yi Wang
https://doi.org/10.1039/d3py01148h,https://openalex.org/A5007913722,middle,False,Hua-Wen Hu
https://doi.org/10.1039/d3py01148h,https://openalex.org/A5083387545,middle,False,Jia-Chi Chiou
https://doi.org/10.1039/d3py01148h,https://openalex.org/A5066977302,middle,False,Ka-Fu Yung
https://doi.org/10.1039/d3py01148h,https://openalex.org/A5054545272,last,False,Chi-Wai Kan
https://doi.org/10.3390/su15021452,https://openalex.org/A5058502851,first,False,Daniel W. M. Chan
https://doi.org/10.3390/su15021452,https://openalex.org/A5040103129,middle,True,Hadi Sarvari
https://doi.org/10.3390/su15021452,https://openalex.org/A5007746218,middle,False,Ahmad Abdul Jaleel Abdul Husein
https://doi.org/10.3390/su15021452,https://openalex.org/A5063199672,middle,False,Khalid Mubarak Awadh
https://doi.org/10.3390/su15021452,https://openalex.org/A5075007381,middle,False,Mahboobeh Golestanizadeh
https://doi.org/10.3390/su15021452,https://openalex.org/A5057987893,last,False,Matteo Cristofaro
https://doi.org/10.1007/s10668-023-04143-7,https://openalex.org/A5000931625,first,False,Shengfang Lu
https://doi.org/10.1007/s10668-023-04143-7,https://openalex.org/A5035499642,last,False,Jingzheng Ren
https://doi.org/10.1145/3583780.3615091,https://openalex.org/A5036555049,first,False,Zixing Song
https://doi.org/10.1145/3583780.3615091,https://openalex.org/A5101398196,middle,False,Yuji Zhang
https://doi.org/10.1145/3583780.3615091,https://openalex.org/A5042251906,last,False,Irwin King
https://doi.org/10.46690/ager.2023.10.02,https://openalex.org/A5060231723,first,False,Yizhao Wan
https://doi.org/10.46690/ager.2023.10.02,https://openalex.org/A5076171947,middle,False,Yilong Yuan
https://doi.org/10.46690/ager.2023.10.02,https://openalex.org/A5027133133,middle,False,Chao Zhou
https://doi.org/10.46690/ager.2023.10.02,https://openalex.org/A5100640853,last,False,Lele Liu
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5026479645,first,False,Decai Wang
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5022694365,middle,False,Ruilin Xiong
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5115591424,middle,False,Jiaqing Zhang
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5038911819,middle,False,Xiaotong Han
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5041718092,middle,False,Ling Jin
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5116175429,middle,False,Weijia Liu
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5004036968,middle,False,Yabin Qu
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5001575111,middle,False,Qianyun Chen
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5101603802,middle,False,Shida Chen
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5031450974,middle,False,Xiang Chen
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5100377767,middle,False,Yuting Li
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5015914756,middle,False,Mingguang He
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5111590899,middle,True,Yangfa Zeng
https://doi.org/10.1001/jamapediatrics.2023.3615,https://openalex.org/A5100701317,last,True,Yizhi Liu
https://doi.org/10.1016/j.gerr.2023.100008,https://openalex.org/A5003149498,first,False,Jinbin Luo
https://doi.org/10.1016/j.gerr.2023.100008,https://openalex.org/A5012582547,middle,False,Sheng Qiu
https://doi.org/10.1016/j.gerr.2023.100008,https://openalex.org/A5100746692,middle,False,Hao Wang
