doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1016/j.jobe.2024.109998,https://openalex.org/A5087105095,middle,True,Amos Darko
https://doi.org/10.1016/j.jobe.2024.109998,https://openalex.org/A5036107396,middle,False,Albert P.C. Chan
https://doi.org/10.1016/j.jobe.2024.109998,https://openalex.org/A5055457131,middle,False,Karen B. Blay
https://doi.org/10.1016/j.jobe.2024.109998,https://openalex.org/A5042760662,last,False,David J. Edwards
https://doi.org/10.35833/mpce.2023.000526,https://openalex.org/A5105108991,first,False,None Qifan燙hen
https://doi.org/10.35833/mpce.2023.000526,https://openalex.org/A5105108992,middle,False,None 燝raduate
https://doi.org/10.35833/mpce.2023.000526,https://openalex.org/A5105108993,middle,False,None Siqi燘u
https://doi.org/10.35833/mpce.2023.000526,https://openalex.org/A5105108994,last,False,None Chi燳ung燙hung
https://doi.org/10.1108/jhtt-11-2023-0363,https://openalex.org/A5029628489,first,False,Heesup Han
https://doi.org/10.1108/jhtt-11-2023-0363,https://openalex.org/A5029343434,middle,False,Seongseop (Sam) Kim
https://doi.org/10.1108/jhtt-11-2023-0363,https://openalex.org/A5075361601,middle,False,Tadesse Bekele Hailu
https://doi.org/10.1108/jhtt-11-2023-0363,https://openalex.org/A5041602404,middle,False,Amr Al-Ansi
https://doi.org/10.1108/jhtt-11-2023-0363,https://openalex.org/A5100447443,middle,False,Jiyoung Lee
https://doi.org/10.1108/jhtt-11-2023-0363,https://openalex.org/A5042190353,last,False,Jinkyung Jenny Kim
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5029906053,first,False,Kexin Mu
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5024255824,middle,False,Weiliang Dong
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5039559877,middle,False,Weijian Xu
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5078866659,middle,False,Zhennuo Song
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5100713454,middle,False,Ruixue Wang
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5108322706,middle,False,Liuyishun Wu
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5100339418,middle,False,Hong Li
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5100409455,middle,False,Qiang Liu
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5038134534,middle,False,Caizhen Zhu
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5100335022,middle,False,Jian Xu
https://doi.org/10.1002/adfm.202405969,https://openalex.org/A5091755916,last,False,Lei Tian
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5112378573,first,False,Quanguo Zhang
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5065412408,middle,False,Youzhou Jiao
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5062307142,middle,False,Chao He
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5079224596,middle,False,Roger Ruan
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5101946862,middle,False,Jianjun Hu
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5035499642,middle,False,Jingzheng Ren
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5057761127,middle,False,Sara Toniolo
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5080743897,middle,False,Danping Jiang
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5053666568,middle,False,Chaoyang Lu
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5100707126,middle,False,Yameng Li
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5059829687,middle,False,Yi Man
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5103267631,middle,False,Huan Zhang
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5020023216,middle,False,Zhiping Zhang
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5040232852,middle,False,Chenxi Xia
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5101993478,middle,False,Yi Wang
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5078411991,middle,False,Yanyan Jing
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5100600673,middle,False,Xueting Zhang
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5069108859,middle,False,Ruojue Lin
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5040709358,middle,False,Gang Li
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5075068417,middle,False,Jianzhi Yue
https://doi.org/10.1038/s41467-024-48790-4,https://openalex.org/A5071183221,last,False,Nadeem Tahir
https://doi.org/10.1007/s12273-024-1127-4,https://openalex.org/A5100357456,first,False,Xiaoyi Zhang
https://doi.org/10.1007/s12273-024-1127-4,https://openalex.org/A5053690968,middle,False,Fu Xiao
https://doi.org/10.1007/s12273-024-1127-4,https://openalex.org/A5008070276,middle,False,Yanxue Li
https://doi.org/10.1007/s12273-024-1127-4,https://openalex.org/A5054879013,middle,False,Yi Ran
https://doi.org/10.1007/s12273-024-1127-4,https://openalex.org/A5075969794,last,False,Weijun Gao
