doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1109/tits.2021.3056415,https://openalex.org/A5050237799,https://openalex.org/I14243506,"Department of Logistics and Maritime Studies, The Hong Kong Polytechnic University, Hong Kong"
https://doi.org/10.1109/tits.2021.3056415,https://openalex.org/A5045705475,https://openalex.org/I200769079,"Department of Civil and Environmental Engineering, The Hong Kong University of Science and Technology, Hong Kong"
https://doi.org/10.1109/tits.2021.3056415,https://openalex.org/A5045705475,https://openalex.org/I889458895,"Department of Civil and Environmental Engineering, The Hong Kong University of Science and Technology, Hong Kong"
https://doi.org/10.1109/tits.2021.3056415,https://openalex.org/A5010419481,https://openalex.org/I27837315,"Department of Computational Medicine and Bioinformatics, University of Michigan, Ann Arbor, MI, USA"
https://doi.org/10.1080/15623599.2020.1728487,https://openalex.org/A5065132956,https://openalex.org/I14243506,"Department of Building and Real Estate, Faculty of Construction and Environment, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
https://doi.org/10.1080/15623599.2020.1728487,https://openalex.org/A5002153093,https://openalex.org/I14243506,"Department of Building and Real Estate, Faculty of Construction and Environment, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
https://doi.org/10.1080/15623599.2020.1728487,https://openalex.org/A5017878265,https://openalex.org/I889458895,"Department of Civil Engineering, Faculty of Engineering, University of Hong Kong, Hong Kong"
https://doi.org/10.1080/15623599.2020.1728487,https://openalex.org/A5006904842,https://openalex.org/I14243506,"Department of Building and Real Estate, Faculty of Construction and Environment, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
https://doi.org/10.1016/j.eneco.2022.106418,https://openalex.org/A5009283465,https://openalex.org/I146563203,"School of International Trade and Economics, University of International Business and Economics, Beijing 100029, China"
https://doi.org/10.1016/j.eneco.2022.106418,https://openalex.org/A5033003201,https://openalex.org/I146563203,"School of International Trade and Economics, University of International Business and Economics, Beijing 100029, China"
https://doi.org/10.1016/j.eneco.2022.106418,https://openalex.org/A5100366645,https://openalex.org/I14243506,"Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1016/j.eneco.2022.106418,https://openalex.org/A5018715180,https://openalex.org/I146563203,"School of International Trade and Economics, University of International Business and Economics, Beijing 100029, China"
https://doi.org/10.1002/pssb.202200324,https://openalex.org/A5056515131,https://openalex.org/I14243506,"School of Fashion and Textiles, The Hong Kong Polytechnic University, Hung Hom, Hong Kong, P. R. China"
https://doi.org/10.1002/pssb.202200324,https://openalex.org/A5029366329,https://openalex.org/I14243506,"School of Fashion and Textiles, The Hong Kong Polytechnic University, Hung Hom, Hong Kong, P. R. China"
https://doi.org/10.1002/pssb.202200324,https://openalex.org/A5049773484,https://openalex.org/I14243506,"School of Fashion and Textiles, The Hong Kong Polytechnic University, Hung Hom, Hong Kong, P. R. China"
https://doi.org/10.1016/j.canlet.2022.215925,https://openalex.org/A5101939949,https://openalex.org/I177725633,"Department of Anatomical and Cellular Pathology, State Key Laboratory of Translational Oncology, The Chinese University of Hong Kong, Hong Kong."
https://doi.org/10.1016/j.canlet.2022.215925,https://openalex.org/A5011394260,https://openalex.org/I177725633,"Department of Anatomical and Cellular Pathology, State Key Laboratory of Translational Oncology, The Chinese University of Hong Kong, Hong Kong."
https://doi.org/10.1016/j.canlet.2022.215925,https://openalex.org/A5019571023,https://openalex.org/I177725633,"Department of Anatomical and Cellular Pathology, State Key Laboratory of Translational Oncology, The Chinese University of Hong Kong, Hong Kong."
https://doi.org/10.1016/j.canlet.2022.215925,https://openalex.org/A5069117633,https://openalex.org/I14243506,"Department of Applied Social Sciences, The Hong Kong Polytechnic University, Hong Kong."
https://doi.org/10.1016/j.canlet.2022.215925,https://openalex.org/A5048551922,https://openalex.org/I177877127,"Department of Anatomical and Cellular Pathology, State Key Laboratory of Translational Oncology, The Chinese University of Hong Kong, Hong Kong; School of Biomedical Science, University of Western Australia, Australia."
