doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1186/s43074-023-00087-3,https://openalex.org/A5059236423,middle,False,Chunyuan Song
https://doi.org/10.1186/s43074-023-00087-3,https://openalex.org/A5100379743,middle,False,Dawei Zhang
https://doi.org/10.1186/s43074-023-00087-3,https://openalex.org/A5103848909,middle,False,Songlin Zhuang
https://doi.org/10.1186/s43074-023-00087-3,https://openalex.org/A5084317657,middle,False,Shensheng Han
https://doi.org/10.1186/s43074-023-00087-3,https://openalex.org/A5043243765,middle,True,Puxiang Lai
https://doi.org/10.1186/s43074-023-00087-3,https://openalex.org/A5101548666,last,False,Honglin Liu
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5058877364,first,False,Xinjun He
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5001215835,middle,False,Christopher C. S. Chan
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5073370031,middle,False,Xinhui Zou
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5100378885,middle,False,Sen Zhang
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5017838907,middle,False,Patrick Wai Keung Fong
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5100753958,middle,False,Jinwook Kim
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5100438640,middle,False,Gang Li
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5037065581,middle,False,Xiaotian Hu
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5063775005,middle,False,Wei Ma
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5066514515,middle,False,Kam Sing Wong
https://doi.org/10.1002/aenm.202203697,https://openalex.org/A5060226536,last,True,Wallace C. H. Choy
https://doi.org/10.1016/j.jcsr.2023.107781,https://openalex.org/A5012434174,first,False,Partha Pratim Debnath
https://doi.org/10.1016/j.jcsr.2023.107781,https://openalex.org/A5100735577,middle,False,Fei Xu
https://doi.org/10.1016/j.jcsr.2023.107781,https://openalex.org/A5073652431,last,True,Tak-Ming Chan
https://doi.org/10.1021/jacs.2c12801,https://openalex.org/A5034264520,first,False,Xiaocang Han
https://doi.org/10.1021/jacs.2c12801,https://openalex.org/A5070601488,middle,False,Jing-Yang You
https://doi.org/10.1021/jacs.2c12801,https://openalex.org/A5064579979,middle,False,Shengqiang Wu
https://doi.org/10.1021/jacs.2c12801,https://openalex.org/A5026448802,middle,False,Runlai Li
https://doi.org/10.1021/jacs.2c12801,https://openalex.org/A5069207859,middle,False,Yuan Ping Feng
https://doi.org/10.1021/jacs.2c12801,https://openalex.org/A5040623340,middle,True,Kian Ping Loh
https://doi.org/10.1021/jacs.2c12801,https://openalex.org/A5032389692,last,True,Xiaoxu Zhao
https://doi.org/10.1016/j.cej.2023.141524,https://openalex.org/A5085782601,first,False,Xiao Liang
https://doi.org/10.1016/j.cej.2023.141524,https://openalex.org/A5109979102,middle,False,Kang Zhou
https://doi.org/10.1016/j.cej.2023.141524,https://openalex.org/A5058180243,middle,False,Dawei Duan
