doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1016/j.jmst.2025.03.007,https://openalex.org/A5100850502,middle,False,Yanan Yu
https://doi.org/10.1016/j.jmst.2025.03.007,https://openalex.org/A5100598957,middle,False,Luyi Han
https://doi.org/10.1016/j.jmst.2025.03.007,https://openalex.org/A5103065957,middle,False,Guoqun Zhao
https://doi.org/10.1016/j.jmst.2025.03.007,https://openalex.org/A5005878751,last,False,Guangchun Wang
https://doi.org/10.1108/tlo-11-2024-0359,https://openalex.org/A5041885830,first,False,Rashed Al. Karim
https://doi.org/10.1108/tlo-11-2024-0359,https://openalex.org/A5058932507,middle,False,Md Karim Rabiul
https://doi.org/10.1108/tlo-11-2024-0359,https://openalex.org/A5116856962,middle,False,Sirazoom Munira
https://doi.org/10.1108/tlo-11-2024-0359,https://openalex.org/A5040061515,middle,False,Dewan Niamul Karim
https://doi.org/10.1108/tlo-11-2024-0359,https://openalex.org/A5062376548,last,False,Sakia Kawser
https://doi.org/10.1016/j.mechmachtheory.2025.106019,https://openalex.org/A5110653548,first,False,Zhihao Xia
https://doi.org/10.1016/j.mechmachtheory.2025.106019,https://openalex.org/A5063966337,middle,False,Chunxu Tian
https://doi.org/10.1016/j.mechmachtheory.2025.106019,https://openalex.org/A5022763300,middle,False,Yongheng Xing
https://doi.org/10.1016/j.mechmachtheory.2025.106019,https://openalex.org/A5102220762,middle,False,Jie Gu
https://doi.org/10.1016/j.mechmachtheory.2025.106019,https://openalex.org/A5103247108,middle,False,Luquan Li
https://doi.org/10.1016/j.mechmachtheory.2025.106019,https://openalex.org/A5100456041,last,False,Dan Zhang
https://doi.org/10.1016/j.tws.2025.113258,https://openalex.org/A5061610553,first,False,Michael C.H. Yam
https://doi.org/10.1016/j.tws.2025.113258,https://openalex.org/A5028283837,middle,False,Xiuzhang He
https://doi.org/10.1016/j.tws.2025.113258,https://openalex.org/A5100761776,middle,False,Mingyuan Zhang
https://doi.org/10.1016/j.tws.2025.113258,https://openalex.org/A5100672606,middle,False,Jinqi Yang
https://doi.org/10.1016/j.tws.2025.113258,https://openalex.org/A5054905105,last,False,Ke Ke
https://doi.org/10.1016/j.scs.2025.106336,https://openalex.org/A5100689851,first,False,Sumei Liu
https://doi.org/10.1016/j.scs.2025.106336,https://openalex.org/A5002030321,middle,False,Longhui Xu
