doi,oa_author_id,oa_country_code
https://doi.org/10.1186/s40779-023-00458-8,https://openalex.org/A5036291938,CN
https://doi.org/10.1186/s40779-023-00458-8,https://openalex.org/A5052884545,HK
https://doi.org/10.1186/s40779-023-00458-8,https://openalex.org/A5052884545,CN
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5100681562,HK
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5100681562,CN
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5036802857,CN
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5067483351,HK
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5067483351,US
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5103237673,HK
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5046553790,HK
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5007839774,HK
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5006580423,CN
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5019178382,CN
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5071361024,US
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5017714289,US
https://doi.org/10.1002/adfm.202301607,https://openalex.org/A5100783200,HK
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5100332196,SG
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5100370275,CN
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5032535494,CN
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5100436102,HK
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5085208973,CN
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5037363327,US
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5037363327,TW
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5037363327,PL
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5085527500,CN
https://doi.org/10.1016/j.ins.2023.03.004,https://openalex.org/A5100356140,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5100402592,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5100402592,SE
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5003555435,ES
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5007464952,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5100605233,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5090733558,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5005152307,HK
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5005152307,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5005108955,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5031478475,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5068365698,ES
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5037755090,US
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5101454304,US
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5066570965,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5107832659,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5091275413,ES
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5080805639,CN
https://doi.org/10.1126/science.ade1771,https://openalex.org/A5100726102,CN
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5066320841,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5019854839,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5074432605,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5089843023,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5006762048,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5074165918,HK
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5074165918,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5002123574,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5046662542,SA
https://doi.org/10.1021/acsenergylett.2c02333,https://openalex.org/A5080031093,SA
