doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5071047582,first,True,Hyunsu Kim
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5075608178,middle,False,Kevin Kam Fung So
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5026159346,middle,False,Seunghun Shin
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5100646614,last,False,Jing Li
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5100669788,first,False,Shijie Zhang
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5029552890,middle,False,Jiajun Zheng
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5036664258,middle,False,Di Lan
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5049699421,middle,False,Zhenguo Gao
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5101100651,middle,False,Xiaowei Liang
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5014760742,middle,False,Qingfeng Tian
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5103223723,middle,True,Zhiwei Zhao
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5081547303,last,True,Guanglei Wu
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5048633030,first,False,Ye Liu
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5100395267,middle,False,Huifang Li
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5103220054,middle,False,Chao Hu
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5008824608,middle,False,Shuang Luo
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5082507557,middle,False,Yan Luo
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5002277899,last,False,Chang Wen Chen
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5008473103,first,False,Hongyang Chen
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5062806166,middle,True,Junxiong Wu
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5028924646,middle,False,Manxian Li
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5108782712,middle,False,Jingyue Zhao
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5065849457,middle,False,Zulin Li
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5016406393,middle,False,Manxi Wang
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5100660364,middle,False,Xuan Li
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5103031135,middle,False,Chuanping Li
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5101468145,middle,False,Xiaochuan Chen
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5104806002,middle,True,Xiaoyan Li
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5072693495,middle,True,Yiu-Wing Mai
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5100384013,last,True,Yuming Chen
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5053009588,first,False,Yi Jiang
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5011145004,middle,False,Zhi-Hui Zhan
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5025285243,middle,False,Kay Chen Tan
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5100400217,last,False,Jun Zhang
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5112743858,first,False,Qingde Wang
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5042370262,middle,False,Sunhua Huang
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5085478964,middle,False,Linyun Xiong
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5011924633,middle,False,Yang Zhou
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5087011161,middle,False,Tao Niu
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5045181445,middle,False,Fei Gao
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5037681200,middle,False,Muhammad Waseem Khan
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5100400479,middle,False,Ziqiang Wang
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5065627319,middle,False,Changyu Ban
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5044096238,last,False,Ruikai Song
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5042370262,first,False,Sunhua Huang
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5085478964,middle,False,Linyun Xiong
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5011924633,middle,False,Yang Zhou
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5100706345,middle,False,Fei Gao
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5015910159,middle,False,Qiangang Jia
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5100353973,middle,False,Xin Li
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5034792922,middle,False,Xiangke Li
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5100400479,middle,False,Ziqiang Wang
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/A5037681200,last,False,Muhammad Waseem Khan
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5108327857,first,False,Sunhua Huang
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5085478964,middle,False,Linyun Xiong
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5011924633,middle,False,Yang Zhou
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5100706345,middle,False,Fei Gao
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5015910159,middle,False,Qiangang Jia
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5100353973,middle,False,Xin Li
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5034792922,middle,False,Xiangke Li
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5100400479,middle,False,Ziqiang Wang
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/A5037681200,last,False,Muhammad Waseem Khan
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5101563873,first,False,Jie Xue
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5100326855,middle,False,Dan Liu
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5010715072,middle,False,Da Li
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5112749669,middle,False,Tianzeng Hong
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5016694762,middle,False,Chuanbing Li
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5102624489,middle,False,Zifu Zhu
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5002524195,middle,False,Yuxuan Sun
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5103650270,middle,False,Xiaobo Gao
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5010252124,middle,False,Lei Guo
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5100544677,middle,False,Xi Shen
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5048460843,middle,False,Pengcheng Ma
https://doi.org/10.1002/adma.202312596,https://openalex.org/A5068095875,last,True,Qingbin Zheng
https://doi.org/10.1108/tr-10-2023-0753,https://openalex.org/A5084151327,first,False,Kaye Kye Sung Chon
https://doi.org/10.1108/tr-10-2023-0753,https://openalex.org/A5012604813,last,False,Fei Hao
https://doi.org/10.1080/10963758.2023.2200003,https://openalex.org/A5065317925,first,True,Pimtong Tavitiyaman
https://doi.org/10.1080/10963758.2023.2200003,https://openalex.org/A5022859347,middle,False,Bruce Tsui
https://doi.org/10.1080/10963758.2023.2200003,https://openalex.org/A5052074510,last,False,Peggy Mei Lan Ng
https://doi.org/10.1080/15623599.2023.2299557,https://openalex.org/A5101505536,first,False,Ali Hassan Ali
https://doi.org/10.1080/15623599.2023.2299557,https://openalex.org/A5055375388,middle,False,Ahmed Farouk Kineber
https://doi.org/10.1080/15623599.2023.2299557,https://openalex.org/A5074534697,middle,True,Nehal Elshaboury
https://doi.org/10.1080/15623599.2023.2299557,https://openalex.org/A5008300007,middle,False,Mehrdad Arashpour
https://doi.org/10.1080/15623599.2023.2299557,https://openalex.org/A5000351913,last,False,Ahmed Osama Daoud
https://doi.org/10.1108/ecam-02-2023-0168,https://openalex.org/A5081635469,first,False,Haitao Wu
https://doi.org/10.1108/ecam-02-2023-0168,https://openalex.org/A5038089319,middle,False,Wenyan Zhong
https://doi.org/10.1108/ecam-02-2023-0168,https://openalex.org/A5113147593,middle,False,Botao Zhong
https://doi.org/10.1108/ecam-02-2023-0168,https://openalex.org/A5100338802,middle,False,Heng Li
https://doi.org/10.1108/ecam-02-2023-0168,https://openalex.org/A5057337422,middle,False,Jiadong Guo
https://doi.org/10.1108/ecam-02-2023-0168,https://openalex.org/A5014209333,last,False,Imran Mehmood
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5091567954,first,False,Yadi Fan
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5103196928,middle,False,Ruolin Zhang
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5033578276,middle,False,Jingyu Shi
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5110999562,middle,False,Feng Tian
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5100433684,middle,False,Yu Zhang
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5100425545,middle,False,Li Zhang
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5062278897,middle,False,Guangfu Liao
https://doi.org/10.1016/j.jcis.2024.09.020,https://openalex.org/A5003126321,last,False,Mo Yang
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5104360251,first,False,Zhenguo Gao
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5109695849,middle,False,Cuiqin Fang
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5100759980,middle,False,Yuanyuan Gao
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5036993367,middle,False,Xin Yin
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5100359171,middle,False,Siyuan Zhang
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5073851246,middle,False,Jian Lu
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5081547303,middle,False,Guanglei Wu
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5090784675,middle,False,Hongjing Wu
https://doi.org/10.1038/s41467-024-55030-2,https://openalex.org/A5051433789,last,False,Bingang Xu
https://doi.org/10.1177/00472875231217899,https://openalex.org/A5101911111,first,True,Erin Chao Ling
https://doi.org/10.1177/00472875231217899,https://openalex.org/A5043680494,middle,False,Iis Tussyadiah
https://doi.org/10.1177/00472875231217899,https://openalex.org/A5057439268,middle,False,Anyu Liu
https://doi.org/10.1177/00472875231217899,https://openalex.org/A5051813406,last,False,Jason Stienmetz
https://doi.org/10.1177/00472875231214196,https://openalex.org/A5026159346,first,False,Seunghun Shin
https://doi.org/10.1177/00472875231214196,https://openalex.org/A5030768871,middle,True,Jungkeun Kim
https://doi.org/10.1177/00472875231214196,https://openalex.org/A5034694946,middle,False,Eunji Lee
https://doi.org/10.1177/00472875231214196,https://openalex.org/A5022787712,middle,False,Yerin Yhee
https://doi.org/10.1177/00472875231214196,https://openalex.org/A5073215248,last,False,Chulmo Koo
https://doi.org/10.1108/k-06-2023-1126,https://openalex.org/A5090424415,first,False,Muhammad Saleem Sumbal
https://doi.org/10.1108/k-06-2023-1126,https://openalex.org/A5052619760,last,False,Quratulain Amber
https://doi.org/10.1177/10963480231223151,https://openalex.org/A5036046890,first,False,Doris Chenguang Wu
https://doi.org/10.1177/10963480231223151,https://openalex.org/A5090289346,middle,False,Shiteng Zhong
https://doi.org/10.1177/10963480231223151,https://openalex.org/A5041630277,middle,True,Ji Wu
https://doi.org/10.1177/10963480231223151,https://openalex.org/A5030434922,last,False,Haiyan Song
https://doi.org/10.1016/j.energy.2025.134511,https://openalex.org/A5100707186,first,False,Yingbo Zhang
https://doi.org/10.1016/j.energy.2025.134511,https://openalex.org/A5060399320,middle,False,Hong Tang
https://doi.org/10.1016/j.energy.2025.134511,https://openalex.org/A5008584423,middle,False,Hangxin Li
https://doi.org/10.1016/j.energy.2025.134511,https://openalex.org/A5100439224,last,False,Shengwei Wang
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5046952931,first,False,Canglong Li
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5062853479,middle,False,Xiaozhi Jiang
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5041997198,middle,False,Hongli Qi
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5080344245,middle,False,Dongping Chen
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5046551895,middle,False,Tiancheng You
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5030968895,middle,False,Shaozhen Huang
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5110848530,middle,False,Huaming Yu
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5101619918,middle,False,Yang Huang
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5074211108,middle,False,Mingjun Rao
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5100393104,middle,False,Guanghui Li
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5051433789,middle,False,Bingang Xu
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5057156945,middle,False,Yuejiao Chen
https://doi.org/10.1016/j.ensm.2025.104012,https://openalex.org/A5114217182,last,False,Libao Chen
https://doi.org/10.1016/j.ijmecsci.2024.109783,https://openalex.org/A5069778514,first,False,Xi Wang
https://doi.org/10.1016/j.ijmecsci.2024.109783,https://openalex.org/A5041310778,middle,False,Zhen-Yu Yin
https://doi.org/10.1016/j.ijmecsci.2024.109783,https://openalex.org/A5067590030,middle,False,Wei Wu
https://doi.org/10.1016/j.ijmecsci.2024.109783,https://openalex.org/A5100544832,last,False,He-Hua Zhu
https://doi.org/10.1111/jifm.12218,https://openalex.org/A5101314859,first,False,Weijie Tan
https://doi.org/10.1111/jifm.12218,https://openalex.org/A5113292927,middle,False,Edward Hengzhou Yan
https://doi.org/10.1111/jifm.12218,https://openalex.org/A5067352727,last,False,Wai Sze Yip
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/A5014610457,first,False,Yingping Cao
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/A5018970525,middle,False,Bin Zhou
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/A5083554304,middle,False,Chi Yung Chung
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/A5060645038,middle,False,Ke Zhou
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/A5065810347,middle,False,Lipeng Zhu
https://doi.org/10.1109/tsg.2024.3419086,https://openalex.org/A5091741304,last,False,Zhikang Shuai
https://doi.org/10.1177/10963480221149595,https://openalex.org/A5055178615,first,False,Aojia Zhang
https://doi.org/10.1177/10963480221149595,https://openalex.org/A5015874458,last,True,Honggen Xiao
https://doi.org/10.1177/09520767231188229,https://openalex.org/A5086759611,first,True,Yiran Li
https://doi.org/10.1177/09520767231188229,https://openalex.org/A5003929344,middle,False,Yingying Fan
