doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1175/ei-d-24-0002.1,https://openalex.org/A5028251354,https://openalex.org/I157773358,"1Carbon-Water Research Station in Karst Regions of Northern Guangdong, School of Geography and Planning, Sun Yat-Sen University, Guangzhou, China"
https://doi.org/10.1175/ei-d-24-0002.1,https://openalex.org/A5009765286,https://openalex.org/I157773358,"1Carbon-Water Research Station in Karst Regions of Northern Guangdong, School of Geography and Planning, Sun Yat-Sen University, Guangzhou, China"
https://doi.org/10.1175/ei-d-24-0002.1,https://openalex.org/A5066299366,https://openalex.org/I157773358,"1Carbon-Water Research Station in Karst Regions of Northern Guangdong, School of Geography and Planning, Sun Yat-Sen University, Guangzhou, China"
https://doi.org/10.1175/ei-d-24-0002.1,https://openalex.org/A5000445977,https://openalex.org/I14243506,"2Department of Land Surveying and Geo-Informatics, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1175/ei-d-24-0002.1,https://openalex.org/A5040973219,https://openalex.org/I157773358,"1Carbon-Water Research Station in Karst Regions of Northern Guangdong, School of Geography and Planning, Sun Yat-Sen University, Guangzhou, China"
https://doi.org/10.1175/ei-d-24-0002.1,https://openalex.org/A5021229710,https://openalex.org/I157773358,"1Carbon-Water Research Station in Karst Regions of Northern Guangdong, School of Geography and Planning, Sun Yat-Sen University, Guangzhou, China"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5088217811,https://openalex.org/I14243506,"Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University, Hong Kong"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5023169674,https://openalex.org/I1335486098,"Electric Power Research Institute, Palo Alto, CA, USA"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5046827834,https://openalex.org/I1335486098,"Electric Power Research Institute, Palo Alto, CA, USA"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5084774715,https://openalex.org/I1335486098,"Electric Power Research Institute, Palo Alto, CA, USA"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5050743510,https://openalex.org/I1335486098,"Electric Power Research Institute, Palo Alto, CA, USA"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5015608214,https://openalex.org/I1335486098,"Electric Power Research Institute, Palo Alto, CA, USA"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5075686782,https://openalex.org/I206578319,"Southern Company, Birmingham, AL, USA"
https://doi.org/10.1109/tste.2025.3547561,https://openalex.org/A5103216240,https://openalex.org/I130769515,"Department of Industrial and Manufacturing Engineering, The Pennsylvania State University, University Park, PA, USA"
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5114227499,https://openalex.org/I14243506,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China., Department of Sport Rehabilitation, Shanghai University of Sport, Shanghai, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5114227499,https://openalex.org/I18925743,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China., Department of Sport Rehabilitation, Shanghai University of Sport, Shanghai, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5100712961,https://openalex.org/I14243506,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China., Department of Sport Medicine, Sichuan Province Orthopedic Hospital, Chengdu, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5100712961,https://openalex.org/I4210118556,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China., Department of Sport Medicine, Sichuan Province Orthopedic Hospital, Chengdu, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5002325400,https://openalex.org/I14243506,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5101538081,https://openalex.org/I14243506,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5057011501,https://openalex.org/I14243506,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5112062262,https://openalex.org/I18925743,"Department of Sport Rehabilitation, Shanghai University of Sport, Shanghai, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5085327163,https://openalex.org/I142108993,"College of Physical Education, Southwest University, Chongqing, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5050789934,https://openalex.org/I183519381,"Beijing Key Laboratory of Fundamental Research on Biomechanics in Clinical Application, School of Biomedical Engineering, Capital Medical University, Beijing, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5064135229,https://openalex.org/I14243506,"Department of Rehabilitation Sciences, The Hong Kong Polytechnic University, Hong Kong, China., Research Institute for Smart Ageing, The Hong Kong Polytechnic University, Hong Kong, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5012001812,https://openalex.org/I4210099512,"Rehabilitation Medicine Center, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China."
https://doi.org/10.1155/prm/5224748,https://openalex.org/A5012001812,https://openalex.org/I27781120,"Rehabilitation Medicine Center, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, China."
https://doi.org/10.1002/adfm.202500657,https://openalex.org/A5077139867,https://openalex.org/I200845125,Jiangsu Collaborative Innovation Center of Atmospheric Environment and Equipment Technology Jiangsu Key Laboratory of Atmospheric Environment Monitoring and Pollution Control UNIST‐NUIST Environment and Energy Jointed Lab School of Environmental Science and Technology Nanjing University of Information Science and Technology  Nanjing 210044 P.R. China
https://doi.org/10.1002/adfm.202500657,https://openalex.org/A5008014276,https://openalex.org/I14243506,Department of Mechanical Engineering The Hong Kong Polytechnic University  Hung Hom Kowloon Hong Kong SAR P.R. China
https://doi.org/10.1002/adfm.202500657,https://openalex.org/A5011340992,https://openalex.org/I200845125,Jiangsu Collaborative Innovation Center of Atmospheric Environment and Equipment Technology Jiangsu Key Laboratory of Atmospheric Environment Monitoring and Pollution Control UNIST‐NUIST Environment and Energy Jointed Lab School of Environmental Science and Technology Nanjing University of Information Science and Technology  Nanjing 210044 P.R. China
