doi,oa_id,oa_doi,oa_title,oa_display_name,oa_publication_year,oa_publication_date,oa_language,oa_type,oa_cited_by_count,oa_fwci,oa_is_retracted,oa_updated_date,oa_created_date,oa_primary_location_is_oa,oa_primary_location_landing_page_url,oa_primary_location_source_id,oa_primary_location_source_name,oa_primary_location_source_issn_l,oa_primary_location_source_is_oa,oa_primary_location_source_is_indexed_in_scopus,oa_primary_location_source_host_org_name,oa_primary_location_source_host_org_lineage_names,oa_primary_location_source_type,oa_biblio_volume,oa_biblio_issue,oa_biblio_first_page,oa_biblio_last_page,oa_primary_topic_id,oa_primary_topic_name,oa_primary_topic_score,oa_primary_topic_subfield_name,oa_primary_topic_field_name,oa_primary_topic_domain_name,oa_cnp_value,oa_cnp_is_top_1_percent,oa_cnp_is_top_10_percent,oa_cbpy_min,oa_cbpy_max,oa_status
https://doi.org/10.1177/10963480241229235,https://openalex.org/W4391822953,https://doi.org/10.1177/10963480241229235,"Artificial Intelligence in Hospitality and Tourism: Insights From Industry Practices, Research Literature, and Expert Opinions","Artificial Intelligence in Hospitality and Tourism: Insights From Industry Practices, Research Literature, and Expert Opinions",2024.0,14/2/2024,en,article,30.0,30.582,False,2025-04-19T14:36:56.415575,15/2/2024,True,https://doi.org/10.1177/10963480241229235,https://openalex.org/S42678134,Journal of Hospitality & Tourism Research,1096-3480,False,True,SAGE Publishing,"[""SAGE Publishing""]",journal,49,2,366,385,https://openalex.org/T12128,AI in Service Interactions,0.9998,Artificial Intelligence,Computer Science,Physical Sciences,0.999981,True,True,99.0,100.0,Success
https://doi.org/10.1002/adfm.202413884,https://openalex.org/W4403192979,https://doi.org/10.1002/adfm.202413884,Hierarchical Engineering on Built‐In Electric Field of Bimetallic Zeolitic Imidazolate Derivatives Towards Amplified Dielectric Loss,Hierarchical Engineering on Built‐In Electric Field of Bimetallic Zeolitic Imidazolate Derivatives Towards Amplified Dielectric Loss,2024.0,7/10/2024,en,article,26.0,7.972,False,2025-04-22T19:17:41.455785,8/10/2024,True,https://doi.org/10.1002/adfm.202413884,https://openalex.org/S135204980,Advanced Functional Materials,1616-301X,False,False,Wiley,"[""Wiley""]",journal,,,,,https://openalex.org/T11224,Electromagnetic wave absorption materials,0.9997,"Electronic, Optical and Magnetic Materials",Materials Science,Physical Sciences,0.999895,True,True,99.0,100.0,Success
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/W4391130239,https://doi.org/10.1109/tnnls.2023.3336563,Learning to Aggregate Multi-Scale Context for Instance Segmentation in Remote Sensing Images,Learning to Aggregate Multi-Scale Context for Instance Segmentation in Remote Sensing Images,2024.0,1/1/2024,en,article,33.0,36.734,False,2025-04-17T11:03:25.263059,24/1/2024,False,https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/S4210175523,IEEE Transactions on Neural Networks and Learning Systems,2162-237X,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,,,1,15,https://openalex.org/T10689,Remote-Sensing Image Classification,0.9984,Media Technology,Engineering,Physical Sciences,0.999888,True,True,99.0,100.0,Success
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/W4398247259,https://doi.org/10.1016/j.esci.2024.100281,Heterogeneous structure design for stable Li/Na metal batteries: Progress and prospects,Heterogeneous structure design for stable Li/Na metal batteries: Progress and prospects,2024.0,1/5/2024,en,article,29.0,18.781,False,2025-04-19T09:57:16.090229,24/5/2024,True,https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/S4210209524,eScience,2667-1417,True,True,Elsevier BV,"[""Elsevier BV""]",journal,,,100281,100281,https://openalex.org/T10281,Advanced Battery Materials and Technologies,1.0,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.999987,True,True,99.0,100.0,Success
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/W4381983181,https://doi.org/10.1109/tevc.2023.3278132,Knowledge Learning for Evolutionary Computation,Knowledge Learning for Evolutionary Computation,2023.0,19/5/2023,en,article,27.0,7.312,False,2025-04-23T11:11:57.775955,26/6/2023,True,https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/S93787993,IEEE Transactions on Evolutionary Computation,1089-778X,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,29,1,16,30,https://openalex.org/T10100,Metaheuristic Optimization Algorithms Research,0.9999,Artificial Intelligence,Computer Science,Physical Sciences,0.999978,True,True,98.0,99.0,Success
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/W4395661397,https://doi.org/10.1109/tpwrs.2024.3394210,Distributed Secondary Control Based on Bi-Limit Homogeneity for AC Microgrids Subjected to Non-uniform Delays and Actuator Saturations,Distributed Secondary Control Based on Bi-Limit Homogeneity for AC Microgrids Subjected to Non-uniform Delays and Actuator Saturations,2024.0,1/1/2024,en,article,12.0,14.386,False,2025-04-18T15:07:00.121273,27/4/2024,False,https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/S201921491,IEEE Transactions on Power Systems,0885-8950,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,,,1,13,https://openalex.org/T10223,Microgrid Control and Optimization,0.9994,Control and Systems Engineering,Engineering,Physical Sciences,0.999963,True,True,98.0,99.0,Success
https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/W4399426422,https://doi.org/10.1109/tte.2024.3411289,Robust Distributed Fixed-Time Fault-Tolerant Control for Shipboard Microgrids With Actuator Fault,Robust Distributed Fixed-Time Fault-Tolerant Control for Shipboard Microgrids With Actuator Fault,2024.0,7/6/2024,en,article,13.0,15.585,False,2025-04-26T02:34:20.130947,8/6/2024,False,https://doi.org/10.1109/tte.2024.3411289,https://openalex.org/S4306422867,IEEE Transactions on Transportation Electrification,2332-7782,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,11,1,1791,1804,https://openalex.org/T10223,Microgrid Control and Optimization,0.9999,Control and Systems Engineering,Engineering,Physical Sciences,0.999963,True,True,98.0,99.0,Success
https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/W4397026219,https://doi.org/10.1109/tpwrs.2024.3402233,Distributed Predefined-Time Control for Power System with Time Delay and Input Saturation,Distributed Predefined-Time Control for Power System with Time Delay and Input Saturation,2024.0,1/1/2024,en,article,18.0,9.757,False,2025-04-18T20:55:12.609669,18/5/2024,False,https://doi.org/10.1109/tpwrs.2024.3402233,https://openalex.org/S201921491,IEEE Transactions on Power Systems,0885-8950,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,,,1,14,https://openalex.org/T14444,Power Systems and Renewable Energy,0.9313,Energy Engineering and Power Technology,Energy,Physical Sciences,0.999665,True,True,99.0,100.0,Success
https://doi.org/10.1002/adma.202312596,https://openalex.org/W4392882852,https://doi.org/10.1002/adma.202312596,New Carbon Materials for Multifunctional Soft Electronics,New Carbon Materials for Multifunctional Soft Electronics,2024.0,16/3/2024,en,review,27.0,4.265,False,2025-04-13T01:19:34.460016,17/3/2024,False,https://doi.org/10.1002/adma.202312596,https://openalex.org/S99352657,Advanced Materials,0935-9648,False,True,,[],journal,,,,,https://openalex.org/T11224,Electromagnetic wave absorption materials,0.9996,"Electronic, Optical and Magnetic Materials",Materials Science,Physical Sciences,0.993151,True,True,99.0,100.0,Success
https://doi.org/10.1108/tr-10-2023-0753,https://openalex.org/W4391572614,https://doi.org/10.1108/tr-10-2023-0753,Technological evolution in tourism: a Horizon 2050 perspective,Technological evolution in tourism: a Horizon 2050 perspective,2024.0,6/2/2024,en,article,30.0,86.208,False,2025-04-24T14:17:25.284508,7/2/2024,False,https://doi.org/10.1108/tr-10-2023-0753,https://openalex.org/S41803262,Tourism Review,1660-5373,False,True,Emerald Publishing Limited,"[""Emerald Publishing Limited""]",journal,,,,,https://openalex.org/T10609,Digital Marketing and Social Media,0.9975,Sociology and Political Science,Social Sciences,Social Sciences,0.99999,True,True,99.0,100.0,Success
