doi,oa_author_id,oa_country_code
https://doi.org/10.3390/ma16062399,https://openalex.org/A5111625449,IT
https://doi.org/10.3390/ma16062399,https://openalex.org/A5006633787,IT
https://doi.org/10.2196/41758,https://openalex.org/A5044661264,HK
https://doi.org/10.2196/41758,https://openalex.org/A5018206729,HK
https://doi.org/10.2196/41758,https://openalex.org/A5055556794,HK
https://doi.org/10.2196/41758,https://openalex.org/A5058211821,GB
https://doi.org/10.2196/41758,https://openalex.org/A5074895088,CN
https://doi.org/10.2196/41758,https://openalex.org/A5071337238,HK
https://doi.org/10.1016/j.cad.2023.103517,https://openalex.org/A5100609869,HK
https://doi.org/10.1016/j.cad.2023.103517,https://openalex.org/A5071682462,HK
https://doi.org/10.1016/j.cad.2023.103517,https://openalex.org/A5025499227,HK
https://doi.org/10.1016/j.cad.2023.103517,https://openalex.org/A5084306412,CN
https://doi.org/10.1016/j.cad.2023.103517,https://openalex.org/A5034098025,HK
https://doi.org/10.1016/j.jsr.2023.03.003,https://openalex.org/A5064533902,US
https://doi.org/10.1016/j.jsr.2023.03.003,https://openalex.org/A5045054660,US
https://doi.org/10.1016/j.jsr.2023.03.003,https://openalex.org/A5101463989,US
https://doi.org/10.1016/j.jsr.2023.03.003,https://openalex.org/A5015912289,HK
https://doi.org/10.1007/s12083-023-01474-0,https://openalex.org/A5067736468,CN
https://doi.org/10.1007/s12083-023-01474-0,https://openalex.org/A5035970657,CN
https://doi.org/10.1007/s12083-023-01474-0,https://openalex.org/A5002187786,AU
https://doi.org/10.1007/s12083-023-01474-0,https://openalex.org/A5109599926,CN
https://doi.org/10.1007/s12083-023-01474-0,https://openalex.org/A5027786039,HK
https://doi.org/10.1007/978-3-031-25066-8_18,https://openalex.org/A5003246522,CN
https://doi.org/10.1007/978-3-031-25066-8_18,https://openalex.org/A5019234608,CN
https://doi.org/10.1007/978-3-031-25066-8_18,https://openalex.org/A5000159274,CN
https://doi.org/10.1007/978-3-031-25066-8_18,https://openalex.org/A5026540573,CN
https://doi.org/10.1007/978-3-031-25066-8_18,https://openalex.org/A5005393674,HK
https://doi.org/10.3390/socsci12030135,https://openalex.org/A5033028578,HK
https://doi.org/10.3390/socsci12030135,https://openalex.org/A5101809941,HK
https://doi.org/10.3390/socsci12030135,https://openalex.org/A5070809175,HK
https://doi.org/10.3390/socsci12030135,https://openalex.org/A5070161306,TH
https://doi.org/10.3390/socsci12030135,https://openalex.org/A5003696588,HK
https://doi.org/10.1080/07352166.2023.2180379,https://openalex.org/A5000203631,CN
https://doi.org/10.1080/07352166.2023.2180379,https://openalex.org/A5002539686,HK
https://doi.org/10.1016/j.ceramint.2023.03.178,https://openalex.org/A5100778763,CN
https://doi.org/10.1016/j.ceramint.2023.03.178,https://openalex.org/A5025535970,CN
https://doi.org/10.1016/j.ceramint.2023.03.178,https://openalex.org/A5062115872,CN
https://doi.org/10.1016/j.ceramint.2023.03.178,https://openalex.org/A5008555321,HK
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5079159739,US
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5080264542,US
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5084388748,HK
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5001731925,US
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5031881266,US
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5101526862,HK
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5088880064,HK
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5084581105,HK
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5100350849,HK
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5015551610,HK
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5015551610,CN
https://doi.org/10.1038/s41467-023-37307-0,https://openalex.org/A5004241278,US
https://doi.org/10.1186/s40410-023-00194-5,https://openalex.org/A5089073089,HK
https://doi.org/10.1186/s40410-023-00194-5,https://openalex.org/A5091007051,HK
https://doi.org/10.1186/s40410-023-00194-5,https://openalex.org/A5087158414,GB
https://doi.org/10.1186/s40410-023-00194-5,https://openalex.org/A5041061483,CN
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5110963886,HK
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5070584148,IT
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5034601745,CN
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5006003842,HK
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5108496082,CN
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5069800984,HK
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5047068233,HK
https://doi.org/10.1016/j.ijbiomac.2023.123982,https://openalex.org/A5112048512,CN
