doi,oa_author_id,oa_country_code
https://doi.org/10.1016/j.jcae.2019.100180,https://openalex.org/A5040046355,HK
https://doi.org/10.1016/j.jcae.2019.100180,https://openalex.org/A5074097001,HK
https://doi.org/10.1016/j.jcae.2019.100180,https://openalex.org/A5039792994,HK
https://doi.org/10.1016/j.jot.2019.12.001,https://openalex.org/A5100447284,HK
https://doi.org/10.1016/j.jot.2019.12.001,https://openalex.org/A5101838926,CN
https://doi.org/10.1016/j.ijthermalsci.2019.106234,https://openalex.org/A5082185209,CN
https://doi.org/10.1016/j.ijthermalsci.2019.106234,https://openalex.org/A5027505451,CN
https://doi.org/10.1016/j.ijthermalsci.2019.106234,https://openalex.org/A5100767738,CN
https://doi.org/10.1016/j.ijthermalsci.2019.106234,https://openalex.org/A5026368421,CN
https://doi.org/10.1016/j.ijthermalsci.2019.106234,https://openalex.org/A5108657901,HK
https://doi.org/10.1016/j.ijthermalsci.2019.106234,https://openalex.org/A5050796957,HK
https://doi.org/10.1016/j.tranpol.2019.12.003,https://openalex.org/A5101610583,CN
https://doi.org/10.1016/j.tranpol.2019.12.003,https://openalex.org/A5041453048,HK
https://doi.org/10.1016/j.tranpol.2019.12.003,https://openalex.org/A5075799798,CN
https://doi.org/10.1016/j.tranpol.2019.12.003,https://openalex.org/A5070929291,CN
https://doi.org/10.1016/j.tranpol.2019.12.003,https://openalex.org/A5065144664,CN
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5054653829,HK
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5054653829,GB
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5080086653,HK
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5050664549,CN
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5050664549,GB
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5052933227,HK
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5111688320,HK
https://doi.org/10.1016/j.precisioneng.2019.12.003,https://openalex.org/A5111688320,CN
https://doi.org/10.1007/s10898-019-00861-3,https://openalex.org/A5017216022,PT
https://doi.org/10.1007/s10898-019-00861-3,https://openalex.org/A5065214298,HK
https://doi.org/10.1007/s10898-019-00861-3,https://openalex.org/A5051475767,PT
https://doi.org/10.1007/s10853-019-04057-8,https://openalex.org/A5101962457,CN
