doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5071047582,https://openalex.org/I142934699,"Department of Management, College of Business and Economics, California State University, Fullerton, CA, USA"
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5075608178,https://openalex.org/I115475287,"College of Hotel & Tourism Management, Kyung Hee University, Seoul, Republic of Korea, William S. Spears Chair in Business, School of Hospitality and Tourism Management, Spears School of Business, Oklahoma State University, Stillwater, OK, USA"
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5075608178,https://openalex.org/I35928602,"College of Hotel & Tourism Management, Kyung Hee University, Seoul, Republic of Korea, William S. Spears Chair in Business, School of Hospitality and Tourism Management, Spears School of Business, Oklahoma State University, Stillwater, OK, USA"
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5026159346,https://openalex.org/I14243506,"School of Hotel and Tourism Management, The Hong Kong Polytechnic University, Hong Kong"
https://doi.org/10.1177/10963480241229235,https://openalex.org/A5100646614,https://openalex.org/I12315562,"Department of Hospitality and Retail Management, College of Human Sciences, Texas Tech University, Lubbock, TX, USA"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5100669788,https://openalex.org/I36152291,"School of Material Science and Engineering, Henan University of Technology, Zhengzhou, 450001 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5029552890,https://openalex.org/I36152291,"School of Material Science and Engineering, Henan University of Technology, Zhengzhou, 450001 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5036664258,https://openalex.org/I4210126203,"School of Materials Science and Engineering, Hubei University of Automotive Technology, Shiyan, 442002 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5049699421,https://openalex.org/I108688024,"Institute of Materials for Energy and Environment, State Key Laboratory of Bio-fibers and Eco-textiles, College of Materials Science and Engineering, Qingdao University, Qingdao, 266071 P. R. China, Nanotechnology Center, Research Institute for Intelligent Wearable Systems, The Hong Kong Polytechnic University, Hong Kong, 999077 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5049699421,https://openalex.org/I14243506,"Institute of Materials for Energy and Environment, State Key Laboratory of Bio-fibers and Eco-textiles, College of Materials Science and Engineering, Qingdao University, Qingdao, 266071 P. R. China, Nanotechnology Center, Research Institute for Intelligent Wearable Systems, The Hong Kong Polytechnic University, Hong Kong, 999077 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5101100651,https://openalex.org/I36152291,"School of Material Science and Engineering, Henan University of Technology, Zhengzhou, 450001 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5014760742,https://openalex.org/I36152291,"School of energy science and technology, Henan University, Zhengzhou, 450046 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5103223723,https://openalex.org/I36152291,"School of Material Science and Engineering, Henan University of Technology, Zhengzhou, 450001 P. R. China"
https://doi.org/10.1002/adfm.202413884,https://openalex.org/A5081547303,https://openalex.org/I108688024,"Institute of Materials for Energy and Environment, State Key Laboratory of Bio-fibers and Eco-textiles, College of Materials Science and Engineering, Qingdao University, Qingdao, 266071 P. R. China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5048633030,https://openalex.org/I37461747,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, China, School of Resource and Environmental Sciences, Wuhan University, Wuhan, China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5048633030,https://openalex.org/I14243506,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, China, School of Resource and Environmental Sciences, Wuhan University, Wuhan, China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5100395267,https://openalex.org/I37461747,"School of Resource and Environmental Sciences, Wuhan University, Wuhan, China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5103220054,https://openalex.org/I37461747,"School of Resource and Environmental Sciences, Wuhan University, Wuhan, China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5008824608,https://openalex.org/I4210095289,"Changjiang Spatial Information Technology Engineering Company Ltd, Wuhan, China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5082507557,https://openalex.org/I14243506,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5002277899,https://openalex.org/I14243506,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, China, Peng Cheng Laboratory, Shenzhen, China"
https://doi.org/10.1109/tnnls.2023.3336563,https://openalex.org/A5002277899,https://openalex.org/I4210136793,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, China, Peng Cheng Laboratory, Shenzhen, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5008473103,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5062806166,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5028924646,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5108782712,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5065849457,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5016406393,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5100660364,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5103031135,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5101468145,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5104806002,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5072693495,https://openalex.org/I14243506,"Department of Mechanical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong, China"
https://doi.org/10.1016/j.esci.2024.100281,https://openalex.org/A5100384013,https://openalex.org/I111753288,"Engineering Research Center of Polymer Green Recycling of Ministry of Education, Fujian Key Laboratory of Pollution Control & Resource Reuse, College of Environmental and Resource Sciences and College of Carbon Neutral Modern Industry, Fujian Normal University, Fuzhou 350000, China"
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5053009588,https://openalex.org/I90610280,"School of Computer Science and Engineering, South China University of Technology, Guangzhou, China"
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5011145004,https://openalex.org/I90610280,"School of Computer Science and Engineering, South China University of Technology, Guangzhou, China"
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5025285243,https://openalex.org/I14243506,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, SAR, China"
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5100400217,https://openalex.org/I135237710,"Hanyang University, ERICA, South Korea, Key Laboratory of Intelligent Education Technology and Application of Zhejiang Province, Zhejiang Normal University, China"
https://doi.org/10.1109/tevc.2023.3278132,https://openalex.org/A5100400217,https://openalex.org/I4575257,"Hanyang University, ERICA, South Korea, Key Laboratory of Intelligent Education Technology and Application of Zhejiang Province, Zhejiang Normal University, China"
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5112743858,https://openalex.org/I158842170,"School of Electrical Engineering, Chongqing University, Chongqing, China"
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5042370262,https://openalex.org/I183067930,"Key Laboratory of Control of Power Transmission and Conversion (SJTU) Ministry of Education, Shanghai Jiao Tong University, Shanghai, China"
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5085478964,https://openalex.org/I158842170,"School of Electrical Engineering, Chongqing University, Chongqing, China"
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5011924633,https://openalex.org/I56934997,"School of Electrical and Information Engineering, Changsha University of Science and Technology, Changsha, China"
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5087011161,https://openalex.org/I158842170,"School of Electrical Engineering, Chongqing University, Chongqing, China"
https://doi.org/10.1109/tpwrs.2024.3394210,https://openalex.org/A5045181445,https://openalex.org/I183067930,"Key Laboratory of Control of Power Transmission and Conversion (SJTU) Ministry of Education, Shanghai Jiao Tong University, Shanghai, China"
