doi,year,cited_by_count
https://doi.org/10.1016/j.apenergy.2019.114272,2023,23
https://doi.org/10.1016/j.apenergy.2019.114272,2022,21
https://doi.org/10.1016/j.apenergy.2019.114272,2021,11
https://doi.org/10.1016/j.apenergy.2019.114272,2020,13
https://doi.org/10.1016/j.trc.2019.11.004,2025,6
https://doi.org/10.1016/j.trc.2019.11.004,2024,29
https://doi.org/10.1016/j.trc.2019.11.004,2023,31
https://doi.org/10.1016/j.trc.2019.11.004,2022,29
https://doi.org/10.1016/j.trc.2019.11.004,2021,14
https://doi.org/10.1016/j.trc.2019.11.004,2020,2
https://doi.org/10.1016/j.cej.2019.123262,2025,7
https://doi.org/10.1016/j.cej.2019.123262,2024,22
https://doi.org/10.1016/j.cej.2019.123262,2023,17
https://doi.org/10.1016/j.cej.2019.123262,2022,31
https://doi.org/10.1016/j.cej.2019.123262,2021,28
https://doi.org/10.1016/j.cej.2019.123262,2020,10
https://doi.org/10.1016/j.mser.2020.100578,2025,5
https://doi.org/10.1016/j.mser.2020.100578,2024,32
https://doi.org/10.1016/j.mser.2020.100578,2023,26
https://doi.org/10.1016/j.mser.2020.100578,2022,16
https://doi.org/10.1016/j.mser.2020.100578,2021,19
https://doi.org/10.1016/j.mser.2020.100578,2020,3
https://doi.org/10.1016/j.buildenv.2020.106972,2025,2
https://doi.org/10.1016/j.buildenv.2020.106972,2024,34
https://doi.org/10.1016/j.buildenv.2020.106972,2023,28
https://doi.org/10.1016/j.buildenv.2020.106972,2022,26
https://doi.org/10.1016/j.buildenv.2020.106972,2021,15
https://doi.org/10.1016/j.buildenv.2020.106972,2020,5
https://doi.org/10.1080/15732479.2019.1699936,2025,9
https://doi.org/10.1080/15732479.2019.1699936,2024,23
https://doi.org/10.1080/15732479.2019.1699936,2023,20
https://doi.org/10.1080/15732479.2019.1699936,2022,19
https://doi.org/10.1080/15732479.2019.1699936,2021,25
https://doi.org/10.1080/15732479.2019.1699936,2020,9
https://doi.org/10.1007/s11431-020-1599-5,2023,3
https://doi.org/10.1007/s11431-020-1599-5,2022,1
https://doi.org/10.1007/s11431-020-1599-5,2021,13
https://doi.org/10.1007/s11431-020-1599-5,2020,1
https://doi.org/10.1016/j.envint.2020.105599,2025,8
https://doi.org/10.1016/j.envint.2020.105599,2024,30
https://doi.org/10.1016/j.envint.2020.105599,2023,25
https://doi.org/10.1016/j.envint.2020.105599,2022,15
https://doi.org/10.1016/j.envint.2020.105599,2021,22
https://doi.org/10.1016/j.envint.2020.105599,2020,6
https://doi.org/10.1109/mcom.001.2000373,2025,4
https://doi.org/10.1109/mcom.001.2000373,2024,23
https://doi.org/10.1109/mcom.001.2000373,2023,35
https://doi.org/10.1109/mcom.001.2000373,2022,21
https://doi.org/10.1109/mcom.001.2000373,2021,20
https://doi.org/10.1016/j.jad.2020.05.041,2025,4
https://doi.org/10.1016/j.jad.2020.05.041,2024,36
https://doi.org/10.1016/j.jad.2020.05.041,2023,34
https://doi.org/10.1016/j.jad.2020.05.041,2022,37
https://doi.org/10.1016/j.jad.2020.05.041,2021,24
https://doi.org/10.1016/j.jad.2020.05.041,2020,3
https://doi.org/10.1002/adfm.202004375,2025,3
https://doi.org/10.1002/adfm.202004375,2024,17
https://doi.org/10.1002/adfm.202004375,2023,20
https://doi.org/10.1002/adfm.202004375,2022,33
https://doi.org/10.1002/adfm.202004375,2021,31
https://doi.org/10.1002/smll.202002212,2025,3
https://doi.org/10.1002/smll.202002212,2024,11
https://doi.org/10.1002/smll.202002212,2023,15
https://doi.org/10.1002/smll.202002212,2022,23
https://doi.org/10.1002/smll.202002212,2021,27
https://doi.org/10.1002/smll.202002212,2020,8
https://doi.org/10.1016/j.engstruct.2020.110651,2025,7
https://doi.org/10.1016/j.engstruct.2020.110651,2024,18
https://doi.org/10.1016/j.engstruct.2020.110651,2023,24
https://doi.org/10.1016/j.engstruct.2020.110651,2022,26
https://doi.org/10.1016/j.engstruct.2020.110651,2021,15
https://doi.org/10.1016/j.engstruct.2020.110651,2020,2
https://doi.org/10.1145/3394171.3413650,2025,3
https://doi.org/10.1145/3394171.3413650,2024,34
https://doi.org/10.1145/3394171.3413650,2023,29
https://doi.org/10.1145/3394171.3413650,2022,12
https://doi.org/10.1145/3394171.3413650,2021,6
https://doi.org/10.1016/j.jpowsour.2020.227983,2025,5
https://doi.org/10.1016/j.jpowsour.2020.227983,2024,16
https://doi.org/10.1016/j.jpowsour.2020.227983,2023,25
https://doi.org/10.1016/j.jpowsour.2020.227983,2022,33
https://doi.org/10.1016/j.jpowsour.2020.227983,2021,18
https://doi.org/10.1016/j.jpowsour.2020.227983,2020,6
https://doi.org/10.3390/su12030836,2025,6
https://doi.org/10.3390/su12030836,2024,29
https://doi.org/10.3390/su12030836,2023,23
https://doi.org/10.3390/su12030836,2022,22
https://doi.org/10.3390/su12030836,2021,17
https://doi.org/10.3390/su12030836,2020,12
https://doi.org/10.1016/j.trac.2019.115801,2025,4
https://doi.org/10.1016/j.trac.2019.115801,2024,20
https://doi.org/10.1016/j.trac.2019.115801,2023,22
https://doi.org/10.1016/j.trac.2019.115801,2022,27
https://doi.org/10.1016/j.trac.2019.115801,2021,26
https://doi.org/10.1016/j.trac.2019.115801,2020,7
https://doi.org/10.1016/j.jhazmat.2019.121378,2025,4
https://doi.org/10.1016/j.jhazmat.2019.121378,2024,24
https://doi.org/10.1016/j.jhazmat.2019.121378,2023,15
https://doi.org/10.1016/j.jhazmat.2019.121378,2022,17
https://doi.org/10.1016/j.jhazmat.2019.121378,2021,21
https://doi.org/10.1016/j.jhazmat.2019.121378,2020,19
https://doi.org/10.1016/j.jhazmat.2019.121378,2019,4
https://doi.org/10.5465/annals.2016.0148,2025,7
https://doi.org/10.5465/annals.2016.0148,2024,25
https://doi.org/10.5465/annals.2016.0148,2023,27
https://doi.org/10.5465/annals.2016.0148,2022,28
https://doi.org/10.5465/annals.2016.0148,2021,10
https://doi.org/10.5465/annals.2016.0148,2020,5
https://doi.org/10.1016/j.conbuildmat.2020.118503,2025,8
https://doi.org/10.1016/j.conbuildmat.2020.118503,2024,30
https://doi.org/10.1016/j.conbuildmat.2020.118503,2023,30
https://doi.org/10.1016/j.conbuildmat.2020.118503,2022,22
https://doi.org/10.1016/j.conbuildmat.2020.118503,2021,8
https://doi.org/10.1016/j.conbuildmat.2020.118503,2020,6
https://doi.org/10.1016/j.buildenv.2020.106653,2025,6
https://doi.org/10.1016/j.buildenv.2020.106653,2024,25
https://doi.org/10.1016/j.buildenv.2020.106653,2023,32
https://doi.org/10.1016/j.buildenv.2020.106653,2022,24
https://doi.org/10.1016/j.buildenv.2020.106653,2021,17
https://doi.org/10.1016/j.buildenv.2020.106653,2020,6
https://doi.org/10.1016/j.chemosphere.2019.125731,2025,5
https://doi.org/10.1016/j.chemosphere.2019.125731,2024,34
https://doi.org/10.1016/j.chemosphere.2019.125731,2023,19
https://doi.org/10.1016/j.chemosphere.2019.125731,2022,22
https://doi.org/10.1016/j.chemosphere.2019.125731,2021,17
https://doi.org/10.1016/j.chemosphere.2019.125731,2020,4
https://doi.org/10.1016/j.cemconres.2019.105932,2025,2
https://doi.org/10.1016/j.cemconres.2019.105932,2024,19
https://doi.org/10.1016/j.cemconres.2019.105932,2023,28
https://doi.org/10.1016/j.cemconres.2019.105932,2022,18
https://doi.org/10.1016/j.cemconres.2019.105932,2021,22
https://doi.org/10.1016/j.cemconres.2019.105932,2020,8
https://doi.org/10.1016/j.ijhm.2019.102329,2025,5
https://doi.org/10.1016/j.ijhm.2019.102329,2024,22
https://doi.org/10.1016/j.ijhm.2019.102329,2023,16
https://doi.org/10.1016/j.ijhm.2019.102329,2022,18
https://doi.org/10.1016/j.ijhm.2019.102329,2021,22
https://doi.org/10.1016/j.ijhm.2019.102329,2020,8
https://doi.org/10.1016/j.ijhm.2019.102329,2019,1
https://doi.org/10.3390/su12219199,2025,11
https://doi.org/10.3390/su12219199,2024,32
https://doi.org/10.3390/su12219199,2023,31
https://doi.org/10.3390/su12219199,2022,23
https://doi.org/10.3390/su12219199,2021,13
https://doi.org/10.1016/j.ensm.2020.06.015,2025,1
https://doi.org/10.1016/j.ensm.2020.06.015,2024,22
https://doi.org/10.1016/j.ensm.2020.06.015,2023,21
https://doi.org/10.1016/j.ensm.2020.06.015,2022,17
https://doi.org/10.1016/j.ensm.2020.06.015,2021,32
https://doi.org/10.1016/j.ensm.2020.06.015,2020,10
https://doi.org/10.1016/j.jclepro.2020.123145,2025,7
https://doi.org/10.1016/j.jclepro.2020.123145,2024,22
https://doi.org/10.1016/j.jclepro.2020.123145,2023,22
https://doi.org/10.1016/j.jclepro.2020.123145,2022,29
https://doi.org/10.1016/j.jclepro.2020.123145,2021,19
https://doi.org/10.1016/j.jclepro.2020.123145,2020,4
https://doi.org/10.1016/j.scitotenv.2019.135725,2025,2
https://doi.org/10.1016/j.scitotenv.2019.135725,2024,29
https://doi.org/10.1016/j.scitotenv.2019.135725,2023,27
https://doi.org/10.1016/j.scitotenv.2019.135725,2022,20
https://doi.org/10.1016/j.scitotenv.2019.135725,2021,17
https://doi.org/10.1016/j.scitotenv.2019.135725,2020,9
https://doi.org/10.1007/s10694-019-00918-5,2025,7
https://doi.org/10.1007/s10694-019-00918-5,2024,27
https://doi.org/10.1007/s10694-019-00918-5,2023,19
https://doi.org/10.1007/s10694-019-00918-5,2022,19
https://doi.org/10.1007/s10694-019-00918-5,2021,15
https://doi.org/10.1007/s10694-019-00918-5,2020,13
https://doi.org/10.1007/s10694-019-00918-5,2019,1
https://doi.org/10.1016/j.autcon.2020.103381,2025,4
https://doi.org/10.1016/j.autcon.2020.103381,2024,42
https://doi.org/10.1016/j.autcon.2020.103381,2023,30
https://doi.org/10.1016/j.autcon.2020.103381,2022,24
https://doi.org/10.1016/j.autcon.2020.103381,2021,8
https://doi.org/10.1016/j.jfma.2020.07.032,2024,12
https://doi.org/10.1016/j.jfma.2020.07.032,2023,10
https://doi.org/10.1016/j.jfma.2020.07.032,2022,44
https://doi.org/10.1016/j.jfma.2020.07.032,2021,46
https://doi.org/10.1016/j.jfma.2020.07.032,2020,9
https://doi.org/10.1016/j.aei.2019.101003,2025,5
https://doi.org/10.1016/j.aei.2019.101003,2024,25
https://doi.org/10.1016/j.aei.2019.101003,2023,19
https://doi.org/10.1016/j.aei.2019.101003,2022,21
https://doi.org/10.1016/j.aei.2019.101003,2021,15
https://doi.org/10.1016/j.aei.2019.101003,2020,8
https://doi.org/10.1016/j.jclepro.2019.118715,2025,5
https://doi.org/10.1016/j.jclepro.2019.118715,2024,18
https://doi.org/10.1016/j.jclepro.2019.118715,2023,9
https://doi.org/10.1016/j.jclepro.2019.118715,2022,21
https://doi.org/10.1016/j.jclepro.2019.118715,2021,25
https://doi.org/10.1016/j.jclepro.2019.118715,2020,16
https://doi.org/10.1038/s41419-020-2329-z,2025,4
https://doi.org/10.1038/s41419-020-2329-z,2024,33
https://doi.org/10.1038/s41419-020-2329-z,2023,27
https://doi.org/10.1038/s41419-020-2329-z,2022,17
https://doi.org/10.1038/s41419-020-2329-z,2021,14
https://doi.org/10.1038/s41419-020-2329-z,2020,3
https://doi.org/10.1016/j.joule.2020.05.015,2025,4
https://doi.org/10.1016/j.joule.2020.05.015,2024,20
https://doi.org/10.1016/j.joule.2020.05.015,2023,23
https://doi.org/10.1016/j.joule.2020.05.015,2022,35
https://doi.org/10.1016/j.joule.2020.05.015,2021,18
https://doi.org/10.1016/j.joule.2020.05.015,2020,3
https://doi.org/10.1016/j.tws.2020.106682,2025,4
https://doi.org/10.1016/j.tws.2020.106682,2024,19
https://doi.org/10.1016/j.tws.2020.106682,2023,36
https://doi.org/10.1016/j.tws.2020.106682,2022,18
https://doi.org/10.1016/j.tws.2020.106682,2021,9
https://doi.org/10.1016/j.tws.2020.106682,2020,12
https://doi.org/10.1002/hep.30923,2025,5
https://doi.org/10.1002/hep.30923,2024,27
https://doi.org/10.1002/hep.30923,2023,16
https://doi.org/10.1002/hep.30923,2022,18
https://doi.org/10.1002/hep.30923,2021,24
https://doi.org/10.1002/hep.30923,2020,13
https://doi.org/10.1016/j.jhtm.2019.11.008,2025,2
https://doi.org/10.1016/j.jhtm.2019.11.008,2024,25
https://doi.org/10.1016/j.jhtm.2019.11.008,2023,40
https://doi.org/10.1016/j.jhtm.2019.11.008,2022,22
https://doi.org/10.1016/j.jhtm.2019.11.008,2021,14
https://doi.org/10.1016/j.jhtm.2019.11.008,2020,4
https://doi.org/10.1002/adfm.202002358,2025,5
https://doi.org/10.1002/adfm.202002358,2024,21
https://doi.org/10.1002/adfm.202002358,2023,18
https://doi.org/10.1002/adfm.202002358,2022,24
https://doi.org/10.1002/adfm.202002358,2021,27
https://doi.org/10.1016/j.energy.2020.117977,2025,9
https://doi.org/10.1016/j.energy.2020.117977,2024,22
https://doi.org/10.1016/j.energy.2020.117977,2023,20
https://doi.org/10.1016/j.energy.2020.117977,2022,18
https://doi.org/10.1016/j.energy.2020.117977,2021,15
https://doi.org/10.1016/j.energy.2020.117977,2020,4
https://doi.org/10.1002/csr.1970,2025,8
https://doi.org/10.1002/csr.1970,2024,24
https://doi.org/10.1002/csr.1970,2023,28
https://doi.org/10.1002/csr.1970,2022,26
https://doi.org/10.1002/csr.1970,2021,12
https://doi.org/10.1002/csr.1970,2020,2
https://doi.org/10.1016/j.neuron.2019.10.009,2025,7
https://doi.org/10.1016/j.neuron.2019.10.009,2024,23
https://doi.org/10.1016/j.neuron.2019.10.009,2023,27
https://doi.org/10.1016/j.neuron.2019.10.009,2022,21
https://doi.org/10.1016/j.neuron.2019.10.009,2021,21
https://doi.org/10.1016/j.neuron.2019.10.009,2020,20
https://doi.org/10.1016/j.ijpe.2019.107544,2025,2
https://doi.org/10.1016/j.ijpe.2019.107544,2024,21
https://doi.org/10.1016/j.ijpe.2019.107544,2023,21
https://doi.org/10.1016/j.ijpe.2019.107544,2022,27
https://doi.org/10.1016/j.ijpe.2019.107544,2021,22
https://doi.org/10.1016/j.ijpe.2019.107544,2020,8
https://doi.org/10.1016/j.ijpe.2019.107544,2019,1
https://doi.org/10.1016/j.habitatint.2020.102122,2025,6
https://doi.org/10.1016/j.habitatint.2020.102122,2024,36
https://doi.org/10.1016/j.habitatint.2020.102122,2023,31
https://doi.org/10.1016/j.habitatint.2020.102122,2022,17
https://doi.org/10.1016/j.habitatint.2020.102122,2021,11
https://doi.org/10.1016/j.habitatint.2020.102122,2020,3
https://doi.org/10.1016/j.enggeo.2020.105871,2025,9
https://doi.org/10.1016/j.enggeo.2020.105871,2024,31
https://doi.org/10.1016/j.enggeo.2020.105871,2023,18
https://doi.org/10.1016/j.enggeo.2020.105871,2022,14
https://doi.org/10.1016/j.enggeo.2020.105871,2021,14
https://doi.org/10.1016/j.marpolbul.2020.111181,2025,8
https://doi.org/10.1016/j.marpolbul.2020.111181,2024,13
https://doi.org/10.1016/j.marpolbul.2020.111181,2023,29
https://doi.org/10.1016/j.marpolbul.2020.111181,2022,21
https://doi.org/10.1016/j.marpolbul.2020.111181,2021,17
https://doi.org/10.1016/j.marpolbul.2020.111181,2020,6
https://doi.org/10.1016/j.optlastec.2020.106374,2025,8
https://doi.org/10.1016/j.optlastec.2020.106374,2024,23
https://doi.org/10.1016/j.optlastec.2020.106374,2023,17
https://doi.org/10.1016/j.optlastec.2020.106374,2022,38
https://doi.org/10.1016/j.optlastec.2020.106374,2021,13
https://doi.org/10.1016/j.cej.2020.125376,2025,5
https://doi.org/10.1016/j.cej.2020.125376,2024,25
https://doi.org/10.1016/j.cej.2020.125376,2023,14
https://doi.org/10.1016/j.cej.2020.125376,2022,25
https://doi.org/10.1016/j.cej.2020.125376,2021,20
https://doi.org/10.1016/j.cej.2020.125376,2020,2
https://doi.org/10.1080/10941665.2020.1726421,2025,5
https://doi.org/10.1080/10941665.2020.1726421,2024,21
https://doi.org/10.1080/10941665.2020.1726421,2023,23
https://doi.org/10.1080/10941665.2020.1726421,2022,30
https://doi.org/10.1080/10941665.2020.1726421,2021,20
https://doi.org/10.1080/10941665.2020.1726421,2020,7
https://doi.org/10.1016/j.tourman.2019.104023,2025,4
https://doi.org/10.1016/j.tourman.2019.104023,2024,22
https://doi.org/10.1016/j.tourman.2019.104023,2023,29
https://doi.org/10.1016/j.tourman.2019.104023,2022,26
https://doi.org/10.1016/j.tourman.2019.104023,2021,14
https://doi.org/10.1016/j.tourman.2019.104023,2020,6
https://doi.org/10.1016/j.jhazmat.2019.121243,2025,3
https://doi.org/10.1016/j.jhazmat.2019.121243,2024,9
https://doi.org/10.1016/j.jhazmat.2019.121243,2023,23
https://doi.org/10.1016/j.jhazmat.2019.121243,2022,22
https://doi.org/10.1016/j.jhazmat.2019.121243,2021,20
https://doi.org/10.1016/j.jhazmat.2019.121243,2020,18
https://doi.org/10.1016/j.jhazmat.2019.120976,2025,7
https://doi.org/10.1016/j.jhazmat.2019.120976,2024,20
https://doi.org/10.1016/j.jhazmat.2019.120976,2023,10
https://doi.org/10.1016/j.jhazmat.2019.120976,2022,22
https://doi.org/10.1016/j.jhazmat.2019.120976,2021,18
https://doi.org/10.1016/j.jhazmat.2019.120976,2020,17
https://doi.org/10.1016/j.jhazmat.2019.120976,2019,1
https://doi.org/10.1016/j.jpowsour.2020.228454,2025,5
https://doi.org/10.1016/j.jpowsour.2020.228454,2024,26
https://doi.org/10.1016/j.jpowsour.2020.228454,2023,22
https://doi.org/10.1016/j.jpowsour.2020.228454,2022,24
https://doi.org/10.1016/j.jpowsour.2020.228454,2021,12
https://doi.org/10.1016/j.jpowsour.2020.228454,2020,2
https://doi.org/10.1016/j.enconman.2020.113017,2025,4
https://doi.org/10.1016/j.enconman.2020.113017,2024,26
https://doi.org/10.1016/j.enconman.2020.113017,2023,19
https://doi.org/10.1016/j.enconman.2020.113017,2022,26
https://doi.org/10.1016/j.enconman.2020.113017,2021,13
https://doi.org/10.1016/j.enconman.2020.113017,2020,7
https://doi.org/10.1016/j.jcis.2020.03.006,2025,2
https://doi.org/10.1016/j.jcis.2020.03.006,2024,20
https://doi.org/10.1016/j.jcis.2020.03.006,2023,19
https://doi.org/10.1016/j.jcis.2020.03.006,2022,23
https://doi.org/10.1016/j.jcis.2020.03.006,2021,19
https://doi.org/10.1016/j.jcis.2020.03.006,2020,7
https://doi.org/10.1016/j.biomaterials.2020.119828,2025,5
https://doi.org/10.1016/j.biomaterials.2020.119828,2024,23
https://doi.org/10.1016/j.biomaterials.2020.119828,2023,12
https://doi.org/10.1016/j.biomaterials.2020.119828,2022,20
https://doi.org/10.1016/j.biomaterials.2020.119828,2021,18
https://doi.org/10.1016/j.biomaterials.2020.119828,2020,9
https://doi.org/10.1016/j.biomaterials.2020.119828,2018,1
https://doi.org/10.1016/j.mser.2019.100542,2025,2
https://doi.org/10.1016/j.mser.2019.100542,2024,16
https://doi.org/10.1016/j.mser.2019.100542,2023,10
https://doi.org/10.1016/j.mser.2019.100542,2022,19
https://doi.org/10.1016/j.mser.2019.100542,2021,30
