doi,oa_author_id,oa_country_code
https://doi.org/10.3390/su16062474,https://openalex.org/A5066713391,HK
https://doi.org/10.3390/su16062474,https://openalex.org/A5089413603,HK
https://doi.org/10.3390/su16062474,https://openalex.org/A5010321101,HK
https://doi.org/10.1016/j.cscm.2024.e03065,https://openalex.org/A5100409618,CN
https://doi.org/10.1016/j.cscm.2024.e03065,https://openalex.org/A5011550360,HK
https://doi.org/10.1016/j.cscm.2024.e03065,https://openalex.org/A5100632884,CN
https://doi.org/10.1016/j.cscm.2024.e03065,https://openalex.org/A5100436940,CN
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5066266521,HK
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5018169344,US
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5018169344,CN
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5004272777,US
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5004272777,CN
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5111579683,US
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5111579683,CN
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5100785539,CN
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5086700544,IT
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5040399989,US
https://doi.org/10.1016/j.engstruct.2024.117863,https://openalex.org/A5040399989,CN
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5038492580,CN
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5052682006,CN
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5011253369,CN
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5100725438,CN
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5100609075,CN
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5109443441,CN
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5100644664,HK
https://doi.org/10.1016/j.envpol.2024.123838,https://openalex.org/A5020517877,CN
https://doi.org/10.1007/s10439-024-03494-0,https://openalex.org/A5053171339,CN
https://doi.org/10.1007/s10439-024-03494-0,https://openalex.org/A5006784309,CN
https://doi.org/10.1007/s10439-024-03494-0,https://openalex.org/A5000130072,CN
https://doi.org/10.1007/s10439-024-03494-0,https://openalex.org/A5082723913,HK
https://doi.org/10.1007/s10439-024-03494-0,https://openalex.org/A5101323545,CN
https://doi.org/10.1007/s10439-024-03494-0,https://openalex.org/A5014698881,CN
https://doi.org/10.1016/j.enbuild.2024.114068,https://openalex.org/A5001284930,HK
https://doi.org/10.1016/j.enbuild.2024.114068,https://openalex.org/A5047405220,HK
https://doi.org/10.1016/j.enbuild.2024.114068,https://openalex.org/A5008711981,SG
https://doi.org/10.1016/j.enbuild.2024.114068,https://openalex.org/A5080437108,SG
https://doi.org/10.1016/j.enbuild.2024.114068,https://openalex.org/A5101996497,SG
https://doi.org/10.1016/j.enbuild.2024.114068,https://openalex.org/A5004755532,HK
https://doi.org/10.1016/j.enbuild.2024.114068,https://openalex.org/A5064796229,HK
https://doi.org/10.1016/j.ijmedinf.2024.105415,https://openalex.org/A5102694811,CN
https://doi.org/10.1016/j.ijmedinf.2024.105415,https://openalex.org/A5006815488,HK
https://doi.org/10.1016/j.ijmedinf.2024.105415,https://openalex.org/A5006815488,MO
https://doi.org/10.1016/j.ijmedinf.2024.105415,https://openalex.org/A5109594572,HK
https://doi.org/10.1016/j.ijmedinf.2024.105415,https://openalex.org/A5060272711,HK
https://doi.org/10.1016/j.ijmedinf.2024.105415,https://openalex.org/A5041023060,MO
https://doi.org/10.1088/1361-6501/ad3412,https://openalex.org/A5077575255,CN
https://doi.org/10.1088/1361-6501/ad3412,https://openalex.org/A5083417541,CN
https://doi.org/10.1088/1361-6501/ad3412,https://openalex.org/A5083417541,SG
https://doi.org/10.1088/1361-6501/ad3412,https://openalex.org/A5100385495,HK
https://doi.org/10.1088/1361-6501/ad3412,https://openalex.org/A5100420050,CN
https://doi.org/10.1088/1361-6501/ad3412,https://openalex.org/A5054775292,CN
https://doi.org/10.1088/1361-6501/ad3412,https://openalex.org/A5016960268,SG
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5076671999,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5100697509,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5052551232,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5100365753,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5100747893,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5100360227,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5100328860,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5100647556,CN
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5057669422,CN
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5049773484,HK
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5032688245,GB
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5100841815,CN
https://doi.org/10.1002/adfm.202401732,https://openalex.org/A5001811543,HK
https://doi.org/10.1109/tpwrd.2024.3376523,https://openalex.org/A5090009663,HK
https://doi.org/10.1109/tpwrd.2024.3376523,https://openalex.org/A5007103315,HK
https://doi.org/10.1109/tpwrd.2024.3376523,https://openalex.org/A5086445784,HK
https://doi.org/10.1016/j.jobe.2024.109074,https://openalex.org/A5034505114,CN
https://doi.org/10.1016/j.jobe.2024.109074,https://openalex.org/A5075900356,CA
https://doi.org/10.1016/j.jobe.2024.109074,https://openalex.org/A5102631750,CN
https://doi.org/10.1016/j.jobe.2024.109074,https://openalex.org/A5100425107,CN
https://doi.org/10.1016/j.jobe.2024.109074,https://openalex.org/A5036922988,HK
https://doi.org/10.1080/19942060.2024.2331114,https://openalex.org/A5010018589,CN
https://doi.org/10.1080/19942060.2024.2331114,https://openalex.org/A5054094660,HK
https://doi.org/10.1080/19942060.2024.2331114,https://openalex.org/A5080760430,HK
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5102833544,CN
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5113959010,CN
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5006871863,HK
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5100455189,CN
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5100335805,CN
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5101519128,CN
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5101321796,CN
https://doi.org/10.1007/s10291-024-01632-8,https://openalex.org/A5100609819,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5103155507,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5065797570,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5101443453,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5100396050,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5100672350,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5079610369,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5010438957,HK
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5056311170,CN
https://doi.org/10.1021/acs.nanolett.4c00271,https://openalex.org/A5012672064,CN
https://doi.org/10.1039/d4cb00022f,https://openalex.org/A5113146846,HK
https://doi.org/10.1039/d4cb00022f,https://openalex.org/A5113146846,DK
https://doi.org/10.1039/d4cb00022f,https://openalex.org/A5094192538,BR
https://doi.org/10.1039/d4cb00022f,https://openalex.org/A5003470392,BR
https://doi.org/10.1039/d4cb00022f,https://openalex.org/A5085726797,BR
https://doi.org/10.1039/d4cb00022f,https://openalex.org/A5036492620,DK
https://doi.org/10.1109/tifs.2024.3374596,https://openalex.org/A5100635948,CN
https://doi.org/10.1109/tifs.2024.3374596,https://openalex.org/A5101835164,CN
https://doi.org/10.1109/tifs.2024.3374596,https://openalex.org/A5103136313,CN
https://doi.org/10.1109/tifs.2024.3374596,https://openalex.org/A5001461627,CN
https://doi.org/10.1109/tifs.2024.3374596,https://openalex.org/A5100400376,HK
https://doi.org/10.1109/tifs.2024.3374596,https://openalex.org/A5101554099,CN
https://doi.org/10.1016/j.knosys.2024.111612,https://openalex.org/A5092190215,HK
https://doi.org/10.1016/j.knosys.2024.111612,https://openalex.org/A5092190215,CN
https://doi.org/10.1016/j.knosys.2024.111612,https://openalex.org/A5058300395,HK
https://doi.org/10.1016/j.knosys.2024.111612,https://openalex.org/A5113400469,CN
https://doi.org/10.1016/j.knosys.2024.111612,https://openalex.org/A5101758340,CN
https://doi.org/10.1016/j.knosys.2024.111612,https://openalex.org/A5100295891,CN
https://doi.org/10.3390/s24051391,https://openalex.org/A5068550413,AU
https://doi.org/10.3390/s24051391,https://openalex.org/A5080468416,HK
https://doi.org/10.3390/s24051391,https://openalex.org/A5101642623,AU
https://doi.org/10.3390/s24051391,https://openalex.org/A5079972664,AU
https://doi.org/10.3390/diagnostics14050544,https://openalex.org/A5007171243,HK
https://doi.org/10.3390/diagnostics14050544,https://openalex.org/A5070510981,HK
https://doi.org/10.3390/diagnostics14050544,https://openalex.org/A5005567947,HK
https://doi.org/10.3390/diagnostics14050544,https://openalex.org/A5055021344,HK
https://doi.org/10.3390/diagnostics14050544,https://openalex.org/A5001819965,HK
https://doi.org/10.3390/diagnostics14050544,https://openalex.org/A5089385230,HK
https://doi.org/10.1109/tetci.2024.3369629,https://openalex.org/A5037871091,CN
https://doi.org/10.1109/tetci.2024.3369629,https://openalex.org/A5100361632,CN
https://doi.org/10.1109/tetci.2024.3369629,https://openalex.org/A5066935890,CN
https://doi.org/10.1109/tetci.2024.3369629,https://openalex.org/A5058755242,CN
https://doi.org/10.1109/tetci.2024.3369629,https://openalex.org/A5100393871,CN
https://doi.org/10.1109/tetci.2024.3369629,https://openalex.org/A5025285243,HK
https://doi.org/10.1109/tits.2024.3361069,https://openalex.org/A5074114111,HK
https://doi.org/10.1109/tits.2024.3361069,https://openalex.org/A5100913942,HK
https://doi.org/10.1109/tits.2024.3361069,https://openalex.org/A5100329153,HK
https://doi.org/10.1109/tits.2024.3361069,https://openalex.org/A5101929678,HK
https://doi.org/10.1109/tits.2024.3361069,https://openalex.org/A5101775928,CN
https://doi.org/10.1063/5.0195683,https://openalex.org/A5102626939,HK
https://doi.org/10.1063/5.0195683,https://openalex.org/A5017209320,HK
https://doi.org/10.1063/5.0195683,https://openalex.org/A5005580745,GB
https://doi.org/10.1063/5.0195683,https://openalex.org/A5052898355,CN
https://doi.org/10.1063/5.0195683,https://openalex.org/A5074173721,HK
https://doi.org/10.1063/5.0195683,https://openalex.org/A5101644257,HK
https://doi.org/10.1063/5.0195683,https://openalex.org/A5089398852,HK
https://doi.org/10.1063/5.0195683,https://openalex.org/A5075010160,HK
https://doi.org/10.1016/j.conbuildmat.2024.135560,https://openalex.org/A5072848736,CN
https://doi.org/10.1016/j.conbuildmat.2024.135560,https://openalex.org/A5062023137,CN
https://doi.org/10.1016/j.conbuildmat.2024.135560,https://openalex.org/A5065212447,CN
https://doi.org/10.1016/j.conbuildmat.2024.135560,https://openalex.org/A5053947239,HK
https://doi.org/10.1016/j.conbuildmat.2024.135560,https://openalex.org/A5017066097,CN
https://doi.org/10.1016/j.conbuildmat.2024.135560,https://openalex.org/A5115593846,CN
https://doi.org/10.1016/j.conbuildmat.2024.135560,https://openalex.org/A5101884686,CN
https://doi.org/10.1063/5.0191323,https://openalex.org/A5007554875,HK
https://doi.org/10.1063/5.0191323,https://openalex.org/A5028841741,HK
https://doi.org/10.1063/5.0191323,https://openalex.org/A5081600235,HK
https://doi.org/10.1063/5.0191323,https://openalex.org/A5008746541,HK
https://doi.org/10.1063/5.0191323,https://openalex.org/A5049076392,CN
https://doi.org/10.1063/5.0191323,https://openalex.org/A5064739788,HK
https://doi.org/10.1063/5.0191323,https://openalex.org/A5100327380,HK
https://doi.org/10.1016/j.tranpol.2024.02.022,https://openalex.org/A5102751835,HK
https://doi.org/10.1016/j.tranpol.2024.02.022,https://openalex.org/A5090459265,CA
https://doi.org/10.1016/j.tranpol.2024.02.022,https://openalex.org/A5087171054,HK
https://doi.org/10.1016/j.tranpol.2024.02.022,https://openalex.org/A5051277728,HK
https://doi.org/10.1063/5.0184847,https://openalex.org/A5044526783,HK
https://doi.org/10.1063/5.0184847,https://openalex.org/A5031913953,HK
https://doi.org/10.1063/5.0184847,https://openalex.org/A5021154665,HK
https://doi.org/10.1063/5.0184847,https://openalex.org/A5043905446,HK
https://doi.org/10.1063/5.0184847,https://openalex.org/A5075186043,HK
