doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1080/15568318.2020.1754535,https://openalex.org/A5061331054,https://openalex.org/I55732556,"School of Sustainable Engineering and the Built Environment, Arizona State University, Tempe, AZ, USA"
https://doi.org/10.1080/15568318.2020.1754535,https://openalex.org/A5043268555,https://openalex.org/I55732556,"School of Sustainable Engineering and the Built Environment, Arizona State University, Tempe, AZ, USA"
https://doi.org/10.1080/15568318.2020.1754535,https://openalex.org/A5073956981,https://openalex.org/I14243506,"Department of Civil and Environmental Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
https://doi.org/10.1080/17517575.2020.1758796,https://openalex.org/A5007742331,https://openalex.org/I149704539,"School of Engineering, Faculty of Science Engineering and Built Environment, Deakin University, Geelong, Australia"
https://doi.org/10.1080/17517575.2020.1758796,https://openalex.org/A5028803159,https://openalex.org/I149704539,"Department of Industrial Engineering Management, University of Oulu, Oulu, Finland, School of Engineering, Faculty of Science Engineering and Built Environment, Deakin University, Geelong, Australia"
https://doi.org/10.1080/17517575.2020.1758796,https://openalex.org/A5028803159,https://openalex.org/I98381234,"Department of Industrial Engineering Management, University of Oulu, Oulu, Finland, School of Engineering, Faculty of Science Engineering and Built Environment, Deakin University, Geelong, Australia"
https://doi.org/10.1080/17517575.2020.1758796,https://openalex.org/A5031279547,https://openalex.org/I14243506,"Department of Industrial and Systems Engineering, The Hong Kong Polytechnic University, Hong Kong"
https://doi.org/10.1016/j.jot.2020.02.004,https://openalex.org/A5036742312,https://openalex.org/I14243506,"Department of Biomedical Engineering, Faculty of Engineering, The Hong Kong Polytechnic University, Hong Kong, China, The Hong Kong Polytechnic University Shenzhen Research Institute, Shenzhen, China"
https://doi.org/10.1016/j.jot.2020.02.004,https://openalex.org/A5036742312,https://openalex.org/I182722699,"Department of Biomedical Engineering, Faculty of Engineering, The Hong Kong Polytechnic University, Hong Kong, China, The Hong Kong Polytechnic University Shenzhen Research Institute, Shenzhen, China"
https://doi.org/10.1016/j.jot.2020.02.004,https://openalex.org/A5073193553,https://openalex.org/I14243506,"Department of Biomedical Engineering, Faculty of Engineering, The Hong Kong Polytechnic University, Hong Kong, China, The Hong Kong Polytechnic University Shenzhen Research Institute, Shenzhen, China"
https://doi.org/10.1016/j.jot.2020.02.004,https://openalex.org/A5073193553,https://openalex.org/I182722699,"Department of Biomedical Engineering, Faculty of Engineering, The Hong Kong Polytechnic University, Hong Kong, China, The Hong Kong Polytechnic University Shenzhen Research Institute, Shenzhen, China"
https://doi.org/10.1016/j.jot.2020.02.004,https://openalex.org/A5069067272,https://openalex.org/I4210146112,"Yangzhi Rehabilitation Hospital, Tongji University School of Medicine, Shanghai, China"
https://doi.org/10.1016/j.jot.2020.02.004,https://openalex.org/A5100447284,https://openalex.org/I14243506,"Department of Biomedical Engineering, Faculty of Engineering, The Hong Kong Polytechnic University, Hong Kong, China, The Hong Kong Polytechnic University Shenzhen Research Institute, Shenzhen, China"
https://doi.org/10.1016/j.jot.2020.02.004,https://openalex.org/A5100447284,https://openalex.org/I182722699,"Department of Biomedical Engineering, Faculty of Engineering, The Hong Kong Polytechnic University, Hong Kong, China, The Hong Kong Polytechnic University Shenzhen Research Institute, Shenzhen, China"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5048936273,https://openalex.org/I2801091340,"Florence Nightingale Faculty of Nursing Midwifery &amp; Palliative Care, London, King's College London London UK, The Hong Kong Polytechnic University, School of Nursing, Hung Hom, Hong Kong"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5048936273,https://openalex.org/I183935753,"Florence Nightingale Faculty of Nursing Midwifery &amp; Palliative Care, London, King's College London London UK, The Hong Kong Polytechnic University, School of Nursing, Hung Hom, Hong Kong"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5048936273,https://openalex.org/I14243506,"Florence Nightingale Faculty of Nursing Midwifery &amp; Palliative Care, London, King's College London London UK, The Hong Kong Polytechnic University, School of Nursing, Hung Hom, Hong Kong"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5022883803,https://openalex.org/I2801091340,"Florence Nightingale Faculty of Nursing Midwifery &amp; Palliative Care, London, King's College London London UK"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5022883803,https://openalex.org/I183935753,"Florence Nightingale Faculty of Nursing Midwifery &amp; Palliative Care, London, King's College London London UK"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5043378032,https://openalex.org/I2801091340,"Florence Nightingale Faculty of Nursing Midwifery &amp; Palliative Care, London, King's College London London UK"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5043378032,https://openalex.org/I183935753,"Florence Nightingale Faculty of Nursing Midwifery &amp; Palliative Care, London, King's College London London UK"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5054862953,https://openalex.org/I177725633,"The Chinese University of Hong Kong, The Nethersole School of Nursing, Ma Liu Shui, Hong Kong"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5100662807,https://openalex.org/I14243506,"The Hong Kong Polytechnic University, School of Nursing, Hung Hom, Hong Kong"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5033526903,https://openalex.org/I14243506,"The Hong Kong Polytechnic University, School of Nursing, Hung Hom, Hong Kong"
https://doi.org/10.1111/eip.12929,https://openalex.org/A5020536291,https://openalex.org/I14243506,"The Hong Kong Polytechnic University, School of Nursing, Hung Hom, Hong Kong"
https://doi.org/10.1109/icme51207.2021.9428379,https://openalex.org/A5100459812,https://openalex.org/I14243506,"Centre for Advances in Reliability and Safety (CAiRS), Department of Electronic and Information Engineering, The Hong Kong Polytechnic University"
https://doi.org/10.1109/icme51207.2021.9428379,https://openalex.org/A5100349872,https://openalex.org/I4210090176,"Institute of Computing Technology, Chinese Academy of Sciences"
https://doi.org/10.1109/icme51207.2021.9428379,https://openalex.org/A5100349872,https://openalex.org/I19820366,"Institute of Computing Technology, Chinese Academy of Sciences"
https://doi.org/10.1109/icme51207.2021.9428379,https://openalex.org/A5051088560,https://openalex.org/I14243506,"Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, The Hong Kong Polytechnic University Shenzhen Research Institute"
https://doi.org/10.1016/j.commtr.2021.100002,https://openalex.org/A5002806662,https://openalex.org/I51158804,"School of Built Environment, College of Sciences, Massey University, 0632, Auckland, New Zealand"
https://doi.org/10.1016/j.commtr.2021.100002,https://openalex.org/A5070050188,https://openalex.org/I14243506,"Faculty of Business, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1016/j.commtr.2021.100002,https://openalex.org/A5100447780,https://openalex.org/I14243506,"School of Accounting and Finance, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1016/j.commtr.2021.100002,https://openalex.org/A5100740023,https://openalex.org/I14243506,"Department of Computing, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1016/j.coco.2021.100899,https://openalex.org/A5087898890,https://openalex.org/I14243506,"Department of Mechanical Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong, China"
https://doi.org/10.1016/j.coco.2021.100899,https://openalex.org/A5051917688,https://openalex.org/I14243506,"Department of Mechanical Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong, China"
https://doi.org/10.1016/j.coco.2021.100899,https://openalex.org/A5011310476,https://openalex.org/I14243506,"Department of Mechanical Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong, China"
https://doi.org/10.1016/j.coco.2021.100899,https://openalex.org/A5104188328,https://openalex.org/I14243506,"Department of Mechanical Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong, China"
https://doi.org/10.1016/j.coco.2021.100899,https://openalex.org/A5046634435,https://openalex.org/I14243506,"Department of Aeronautical and Aviation Engineering, The Hong Kong Polytechnic University, Kowloon, Hong Kong, China"
