doi,oa_author_id,oa_country_code
https://doi.org/10.1016/j.segan.2020.100381,https://openalex.org/A5026228142,HK
https://doi.org/10.1016/j.segan.2020.100381,https://openalex.org/A5026228142,CN
https://doi.org/10.1016/j.segan.2020.100381,https://openalex.org/A5033782211,HK
https://doi.org/10.1016/j.segan.2020.100381,https://openalex.org/A5047044643,CN
https://doi.org/10.1016/j.segan.2020.100381,https://openalex.org/A5048373589,HK
https://doi.org/10.1016/j.xcrp.2020.100102,https://openalex.org/A5031627620,HK
https://doi.org/10.1016/j.xcrp.2020.100102,https://openalex.org/A5017039958,HK
https://doi.org/10.1016/j.xcrp.2020.100102,https://openalex.org/A5041928990,HK
https://doi.org/10.1016/j.xcrp.2020.100102,https://openalex.org/A5054868187,HK
https://doi.org/10.1016/j.xcrp.2020.100102,https://openalex.org/A5090687467,HK
https://doi.org/10.1016/j.aca.2020.07.006,https://openalex.org/A5100646529,CN
https://doi.org/10.1016/j.aca.2020.07.006,https://openalex.org/A5021277784,HK
https://doi.org/10.1016/j.aca.2020.07.006,https://openalex.org/A5014875005,CN
https://doi.org/10.1016/j.aca.2020.07.006,https://openalex.org/A5010044441,HK
https://doi.org/10.1016/j.aca.2020.07.006,https://openalex.org/A5017375525,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5062043883,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5101865981,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5048906215,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5035286998,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5032674240,HK
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5032674240,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5010449128,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5100381911,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5050944748,CN
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5100713949,HK
https://doi.org/10.1002/adfm.202002522,https://openalex.org/A5100705576,CN
https://doi.org/10.1002/nag.3126,https://openalex.org/A5013711902,HK
https://doi.org/10.1002/nag.3126,https://openalex.org/A5112548757,HK
https://doi.org/10.1002/nag.3126,https://openalex.org/A5033898603,HK
https://doi.org/10.1002/nag.3126,https://openalex.org/A5103136905,HK
https://doi.org/10.1002/nag.3126,https://openalex.org/A5027133133,HK
https://doi.org/10.1016/j.conbuildmat.2020.119974,https://openalex.org/A5100448477,HK
https://doi.org/10.1016/j.conbuildmat.2020.119974,https://openalex.org/A5088615931,HK
https://doi.org/10.1016/j.conbuildmat.2020.119974,https://openalex.org/A5001534706,HK
https://doi.org/10.1016/j.conbuildmat.2020.119974,https://openalex.org/A5055756829,HK
https://doi.org/10.1177/1753466620915156,https://openalex.org/A5052865472,HK
https://doi.org/10.1177/1753466620915156,https://openalex.org/A5101987296,HK
https://doi.org/10.1177/1753466620915156,https://openalex.org/A5067301155,HK
https://doi.org/10.1177/1753466620915156,https://openalex.org/A5049313911,HK
https://doi.org/10.1177/1753466620915156,https://openalex.org/A5102197820,CN
https://doi.org/10.1177/1753466620915156,https://openalex.org/A5053350932,HK
https://doi.org/10.1016/j.scriptamat.2020.05.008,https://openalex.org/A5063498746,HK
https://doi.org/10.1016/j.scriptamat.2020.05.008,https://openalex.org/A5072704825,HK
https://doi.org/10.1016/j.scriptamat.2020.05.008,https://openalex.org/A5112538858,CN
https://doi.org/10.1016/j.scriptamat.2020.05.008,https://openalex.org/A5020603632,HK
https://doi.org/10.1016/j.scriptamat.2020.05.008,https://openalex.org/A5015881083,HK
https://doi.org/10.1016/j.scriptamat.2020.05.008,https://openalex.org/A5057862858,HK
https://doi.org/10.1016/j.scriptamat.2020.05.008,https://openalex.org/A5100428564,HK
