doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1016/j.jcp.2022.111215,https://openalex.org/A5016049812,first,False,Beiping Duan
https://doi.org/10.1016/j.jcp.2022.111215,https://openalex.org/A5039197834,middle,False,Buyang Li
https://doi.org/10.1016/j.jcp.2022.111215,https://openalex.org/A5058611661,last,True,Zongze Yang
https://doi.org/10.1016/j.ejon.2022.102124,https://openalex.org/A5007515191,first,False,Mian Wang
https://doi.org/10.1016/j.ejon.2022.102124,https://openalex.org/A5020617516,middle,False,Yueheng Yin
https://doi.org/10.1016/j.ejon.2022.102124,https://openalex.org/A5028511753,middle,False,Hualu Yang
https://doi.org/10.1016/j.ejon.2022.102124,https://openalex.org/A5075856890,middle,False,Ziwen Pei
https://doi.org/10.1016/j.ejon.2022.102124,https://openalex.org/A5026483927,last,True,Alex Molassiotis
https://doi.org/10.3390/ijerph19084912,https://openalex.org/A5029129567,first,True,Daniel T. L. Shek
https://doi.org/10.3390/ijerph19084912,https://openalex.org/A5020584131,middle,False,Diya Dou
https://doi.org/10.3390/ijerph19084912,https://openalex.org/A5082340630,middle,False,Xiaoqin Zhu
https://doi.org/10.3390/ijerph19084912,https://openalex.org/A5100331004,middle,False,Xiang Li
https://doi.org/10.3390/ijerph19084912,https://openalex.org/A5030999504,last,False,Lindan Tan
https://doi.org/10.3151/jact.20.139,https://openalex.org/A5019478794,first,False,Yazan Alrefaei
https://doi.org/10.3151/jact.20.139,https://openalex.org/A5053539776,middle,False,Yan-Shuai Wang
https://doi.org/10.3151/jact.20.139,https://openalex.org/A5013473670,middle,False,Ye Qian
https://doi.org/10.3151/jact.20.139,https://openalex.org/A5101877656,last,False,Jian-Guo Dai
https://doi.org/10.1016/j.resconrec.2022.106317,https://openalex.org/A5100709862,first,False,Yue Liu
https://doi.org/10.1016/j.resconrec.2022.106317,https://openalex.org/A5035499642,middle,True,Jingzheng Ren
