doi,oa_author_id,oa_country_code
https://doi.org/10.1002/jbio.202400508,https://openalex.org/A5036742312,HK
https://doi.org/10.1080/01924788.2025.2474324,https://openalex.org/A5055439983,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5038161108,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5026201945,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5074779960,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5114061066,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5072258594,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5090963475,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5050912563,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5086095254,HK
https://doi.org/10.1080/15524256.2025.2471865,https://openalex.org/A5089204632,HK
https://doi.org/10.1080/10494820.2025.2470319,https://openalex.org/A5100442814,HK
https://doi.org/10.1080/10494820.2025.2470319,https://openalex.org/A5103210574,HK
https://doi.org/10.1080/10494820.2025.2470319,https://openalex.org/A5100919256,HK
https://doi.org/10.1080/10494820.2025.2470319,https://openalex.org/A5045819114,HK
https://doi.org/10.1080/10447318.2025.2470285,https://openalex.org/A5102916400,CN
https://doi.org/10.1080/10447318.2025.2470285,https://openalex.org/A5066710323,CN
https://doi.org/10.1080/10447318.2025.2470285,https://openalex.org/A5100571884,CN
https://doi.org/10.1080/10447318.2025.2470285,https://openalex.org/A5037462895,CN
https://doi.org/10.1080/10447318.2025.2470285,https://openalex.org/A5101627882,US
https://doi.org/10.1080/10447318.2025.2470285,https://openalex.org/A5101454180,HK
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5103908103,HK
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5103908103,CN
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5101496892,HK
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5082571733,CN
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5054091779,CN
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5101824847,HK
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5007402140,HK
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5047111567,HK
https://doi.org/10.1002/admt.202402063,https://openalex.org/A5100334377,CN
https://doi.org/10.1007/s11595-025-3041-8,https://openalex.org/A5052864807,CN
https://doi.org/10.1007/s11595-025-3041-8,https://openalex.org/A5100620969,HK
https://doi.org/10.1007/s11595-025-3041-8,https://openalex.org/A5101847187,CN
https://doi.org/10.1080/00207543.2025.2470354,https://openalex.org/A5100609085,HK
https://doi.org/10.1080/00207543.2025.2470354,https://openalex.org/A5051823657,HK
https://doi.org/10.1080/00207543.2025.2470354,https://openalex.org/A5036922988,HK
https://doi.org/10.1080/00207543.2025.2470354,https://openalex.org/A5060313783,HK
https://doi.org/10.1080/07294360.2025.2467901,https://openalex.org/A5008118942,HK
https://doi.org/10.1080/07294360.2025.2467901,https://openalex.org/A5051682329,HK
https://doi.org/10.1080/07294360.2025.2467901,https://openalex.org/A5046419469,HK
https://doi.org/10.1080/07294360.2025.2467901,https://openalex.org/A5064619021,HK
https://doi.org/10.1080/07294360.2025.2467901,https://openalex.org/A5088739477,HK
https://doi.org/10.1080/15732479.2025.2473054,https://openalex.org/A5062385075,HK
https://doi.org/10.1080/15732479.2025.2473054,https://openalex.org/A5018984822,CN
https://doi.org/10.1080/15732479.2025.2473054,https://openalex.org/A5069765910,CN
https://doi.org/10.1080/15732479.2025.2473054,https://openalex.org/A5033550574,CN
https://doi.org/10.1080/15732479.2025.2473054,https://openalex.org/A5000422509,US
https://doi.org/10.1128/spectrum.02292-24,https://openalex.org/A5082000709,HK
https://doi.org/10.1128/spectrum.02292-24,https://openalex.org/A5069596099,HK
https://doi.org/10.1128/spectrum.02292-24,https://openalex.org/A5023634837,HK
https://doi.org/10.1128/spectrum.02292-24,https://openalex.org/A5005310543,US
https://doi.org/10.1109/tmtt.2025.3545546,https://openalex.org/A5027283573,CN
https://doi.org/10.1109/tmtt.2025.3545546,https://openalex.org/A5000442830,CN
https://doi.org/10.1109/tmtt.2025.3545546,https://openalex.org/A5100397427,AU
https://doi.org/10.1109/tmtt.2025.3545546,https://openalex.org/A5011166102,HK
https://doi.org/10.1109/tmtt.2025.3545546,https://openalex.org/A5056880874,CN
https://doi.org/10.2351/7.0001750,https://openalex.org/A5103129202,CN
https://doi.org/10.2351/7.0001750,https://openalex.org/A5103129202,AU
https://doi.org/10.2351/7.0001750,https://openalex.org/A5052933227,CN
https://doi.org/10.2351/7.0001750,https://openalex.org/A5052933227,AU
https://doi.org/10.2351/7.0001750,https://openalex.org/A5080086653,HK
https://doi.org/10.2351/7.0001750,https://openalex.org/A5108240542,CN
https://doi.org/10.2351/7.0001750,https://openalex.org/A5108240542,AU
https://doi.org/10.2351/7.0001750,https://openalex.org/A5100723784,CN
https://doi.org/10.2351/7.0001750,https://openalex.org/A5100723784,AU
https://doi.org/10.2351/7.0001750,https://openalex.org/A5100442124,HK
https://doi.org/10.2351/7.0001750,https://openalex.org/A5100442124,CN
https://doi.org/10.1145/3708884,https://openalex.org/A5007524571,HK
https://doi.org/10.1145/3708884,https://openalex.org/A5007524571,JP
https://doi.org/10.1145/3708884,https://openalex.org/A5088558868,US
https://doi.org/10.1145/3708884,https://openalex.org/A5100313100,JP
https://doi.org/10.1145/3708884,https://openalex.org/A5083035608,HK
https://doi.org/10.1145/3708884,https://openalex.org/A5023595778,JP
https://doi.org/10.1145/3708884,https://openalex.org/A5101981128,HK
https://doi.org/10.1371/journal.pone.0315292,https://openalex.org/A5085496603,HK
https://doi.org/10.1371/journal.pone.0315292,https://openalex.org/A5109627410,CN
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5033955658,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5043276417,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5082431523,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5112631244,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5052324206,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5067206334,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5058365723,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5058380940,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5010826473,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5088079144,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5100673553,HK
https://doi.org/10.1186/s12891-025-08467-5,https://openalex.org/A5036671984,HK
https://doi.org/10.1007/s43546-024-00780-w,https://openalex.org/A5095371844,GH
https://doi.org/10.1007/s43546-024-00780-w,https://openalex.org/A5045522649,HK
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5101599708,CN
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5102852521,CN
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5025470306,HK
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5100329153,HK
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5052385763,HK
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5114049559,CN
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5053868737,CN
https://doi.org/10.1186/s40623-025-02157-1,https://openalex.org/A5100340564,CN
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5090810357,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5063185428,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5036429659,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5100422945,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5049295332,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5087067768,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5009843381,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5100743993,HK
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5110712815,CN
https://doi.org/10.1038/s41598-025-88810-x,https://openalex.org/A5052884545,HK
