doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.3390/w13152047,https://openalex.org/A5054430534,middle,False,Jian Zhang
https://doi.org/10.3390/w13152047,https://openalex.org/A5064158979,middle,False,Pengbo Duanmu
https://doi.org/10.3390/w13152047,https://openalex.org/A5012767245,middle,False,Liushi Zheng
https://doi.org/10.3390/w13152047,https://openalex.org/A5051589472,middle,False,Shabi UI Hasson
https://doi.org/10.3390/w13152047,https://openalex.org/A5109550945,middle,False,Andrew Baldwin
https://doi.org/10.3390/w13152047,https://openalex.org/A5056852046,middle,False,Irene Wong
https://doi.org/10.3390/w13152047,https://openalex.org/A5011103237,last,True,Chun Zhao
https://doi.org/10.3390/pathogens10080967,https://openalex.org/A5004241278,first,True,Bibo Li
https://doi.org/10.3390/pathogens10080967,https://openalex.org/A5015551610,last,True,Yanxiang Zhao
https://doi.org/10.1016/j.combustflame.2021.111627,https://openalex.org/A5059004403,first,False,Meng Yang
https://doi.org/10.1016/j.combustflame.2021.111627,https://openalex.org/A5033029508,middle,False,Caiyue Liao
https://doi.org/10.1016/j.combustflame.2021.111627,https://openalex.org/A5075674922,middle,True,Chenglong Tang
https://doi.org/10.1016/j.combustflame.2021.111627,https://openalex.org/A5100364094,middle,False,Peng Zhang
https://doi.org/10.1016/j.combustflame.2021.111627,https://openalex.org/A5100685553,middle,False,Jianling Li
https://doi.org/10.1016/j.combustflame.2021.111627,https://openalex.org/A5050011498,last,False,Zuohua Huang
https://doi.org/10.3390/polym13162601,https://openalex.org/A5100354882,first,False,Wen-Yi Wang
https://doi.org/10.3390/polym13162601,https://openalex.org/A5061856452,middle,False,Sui-Lung Yim
https://doi.org/10.3390/polym13162601,https://openalex.org/A5042143774,middle,False,Chun-Ho Wong
https://doi.org/10.3390/polym13162601,https://openalex.org/A5054545272,last,True,Chi-Wai Kan
https://doi.org/10.3389/fpsyt.2021.680252,https://openalex.org/A5069117633,first,True,Alex Siu Wing Chan
https://doi.org/10.3389/fpsyt.2021.680252,https://openalex.org/A5002272056,last,True,Patrick Ming Kuen Tang
https://doi.org/10.1109/jstars.2021.3089288,https://openalex.org/A5070456429,first,True,Wai Yeung Yan
https://doi.org/10.1007/s10115-021-01581-5,https://openalex.org/A5100453458,first,False,Tao Wang
https://doi.org/10.1007/s10115-021-01581-5,https://openalex.org/A5089123257,middle,True,Yi Cai
https://doi.org/10.1007/s10115-021-01581-5,https://openalex.org/A5022683388,middle,False,Ho-fung Leung
https://doi.org/10.1007/s10115-021-01581-5,https://openalex.org/A5084348345,middle,False,Raymond Y. K. Lau
https://doi.org/10.1007/s10115-021-01581-5,https://openalex.org/A5013151488,middle,False,Haoran Xie
https://doi.org/10.1007/s10115-021-01581-5,https://openalex.org/A5100404176,last,False,Qing Li
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5100451377,first,False,Wentao Li
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5030179521,middle,False,Tiezheng Miao
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5052667732,middle,False,Baowen Wang
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5100721388,middle,False,Jiaxiang Liu
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5068932414,middle,True,Xingqiang Lü
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5104306417,middle,True,Guorui Fu
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5028960638,middle,True,Weixu Feng
https://doi.org/10.1039/d1tc01977e,https://openalex.org/A5006003842,last,True,Wai-Yeung Wong
https://doi.org/10.1016/j.bpj.2021.05.010,https://openalex.org/A5100356358,first,False,Ying Xin
https://doi.org/10.1016/j.bpj.2021.05.010,https://openalex.org/A5040353625,middle,False,Byung Soo Kang
https://doi.org/10.1016/j.bpj.2021.05.010,https://openalex.org/A5100673553,middle,False,Yong-Ping Zheng
https://doi.org/10.1016/j.bpj.2021.05.010,https://openalex.org/A5006418581,middle,False,Sze Wan Shan
https://doi.org/10.1016/j.bpj.2021.05.010,https://openalex.org/A5087666941,middle,True,Chea-su Kee
https://doi.org/10.1016/j.bpj.2021.05.010,https://openalex.org/A5085967847,last,True,Youhua Tan
https://doi.org/10.1016/j.compbiomed.2021.104594,https://openalex.org/A5066526211,first,True,Hujin Xie
https://doi.org/10.1016/j.compbiomed.2021.104594,https://openalex.org/A5002207827,middle,False,Jialu Song
https://doi.org/10.1016/j.compbiomed.2021.104594,https://openalex.org/A5103021033,middle,False,Bingbing Gao
https://doi.org/10.1016/j.compbiomed.2021.104594,https://openalex.org/A5110138023,middle,False,Yongmin Zhong
https://doi.org/10.1016/j.compbiomed.2021.104594,https://openalex.org/A5103038046,middle,False,Chengfan Gu
https://doi.org/10.1016/j.compbiomed.2021.104594,https://openalex.org/A5048680068,last,False,Kup-Sze Choi
https://doi.org/10.1016/j.jcsr.2021.106777,https://openalex.org/A5046634435,first,False,Kai Wang
https://doi.org/10.1016/j.jcsr.2021.106777,https://openalex.org/A5052415252,middle,False,Meng Xiao
https://doi.org/10.1016/j.jcsr.2021.106777,https://openalex.org/A5106027809,middle,True,Kwok-Fai Chung
https://doi.org/10.1016/j.jcsr.2021.106777,https://openalex.org/A5108337846,last,False,David A. Nethercot
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5032973013,first,False,Ximei Liu
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5102801360,middle,False,Zhen Xu
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5032128650,middle,False,Xueqing Chang
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5050381865,middle,False,James K.H. Fang
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5100649082,middle,False,Jie Song
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5026756730,middle,False,Jinfeng He
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5021186274,middle,False,Zongguang Tai
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5034976685,middle,False,Quangang Zhu
https://doi.org/10.1016/j.fsi.2021.06.001,https://openalex.org/A5081252008,last,True,Menghong Hu
https://doi.org/10.1016/j.neucom.2021.05.086,https://openalex.org/A5007965573,first,False,Guangle Yao
https://doi.org/10.1016/j.neucom.2021.05.086,https://openalex.org/A5100390494,middle,True,Cong Wang
https://doi.org/10.1016/j.neucom.2021.05.086,https://openalex.org/A5054236046,middle,False,Yutong Wu
https://doi.org/10.1016/j.neucom.2021.05.086,https://openalex.org/A5100322887,last,False,Yang Wang
https://doi.org/10.1557/s43577-021-00120-5,https://openalex.org/A5082001058,first,True,Zijian Zheng
https://doi.org/10.1557/s43577-021-00120-5,https://openalex.org/A5026289385,middle,False,Jesse Jur
https://doi.org/10.1557/s43577-021-00120-5,https://openalex.org/A5081896015,last,False,Wenlong Cheng
https://doi.org/10.1007/s10570-021-03971-y,https://openalex.org/A5057160617,first,False,Jiangtao Xu
https://doi.org/10.1007/s10570-021-03971-y,https://openalex.org/A5068208462,middle,False,Songmin Shang
